Gene stable ID,Gene name,Drosophila melanogaster gene stable ID,Drosophila melanogaster gene name,Last common ancestor with Drosophila melanogaster,Drosophila melanogaster homology type,%id. target Drosophila melanogaster gene identical to query gene,%id. query gene identical to target Drosophila melanogaster gene,"Drosophila melanogaster orthology confidence [0 low, 1 high]"
ENSMUSG00000022199,Slc22a17,FBgn0038717,CG17751,Opisthokonta,ortholog_many2many,16.4274,19.3246,0
ENSMUSG00000022199,Slc22a17,FBgn0259164,CG42269,Opisthokonta,ortholog_many2many,18.9793,17.9758,0
ENSMUSG00000022199,Slc22a17,FBgn0035647,CG10486,Opisthokonta,ortholog_many2many,16.9059,15.0142,0
ENSMUSG00000022199,Slc22a17,FBgn0035645,CG5592,Opisthokonta,ortholog_many2many,15.63,18.1481,0
ENSMUSG00000022199,Slc22a17,FBgn0040350,CG3690,Opisthokonta,ortholog_many2many,13.3971,15.0538,0
ENSMUSG00000022199,Slc22a17,FBgn0037829,CG14691,Opisthokonta,ortholog_many2many,11.8022,14.1762,0
ENSMUSG00000022199,Slc22a17,FBgn0051272,CG31272,Opisthokonta,ortholog_many2many,13.3971,14.9201,0
ENSMUSG00000006818,Sod2,FBgn0010213,Sod2,Bilateria,ortholog_one2one,57.2072,58.5253,1
ENSMUSG00000021441,Cts6,FBgn0034229,CG4847,Bilateria,ortholog_many2many,34.7305,27.619,1
ENSMUSG00000021441,Cts6,FBgn0013770,Cp1,Bilateria,ortholog_many2many,41.9162,37.7358,1
ENSMUSG00000029787,Avl9,FBgn0030499,CG11178,Bilateria,ortholog_one2one,35.131,32.2489,1
ENSMUSG00000040423,Rc3h1,FBgn0036621,roq,Bilateria,ortholog_one2many,34.1593,47.1306,0
ENSMUSG00000022849,Hspbap1,FBgn0263025,HSPBAP1,Bilateria,ortholog_one2one,19.6687,23.8693,0
ENSMUSG00000057446,Cts8,FBgn0034229,CG4847,Bilateria,ortholog_many2many,36.3363,28.8095,1
ENSMUSG00000057446,Cts8,FBgn0013770,Cp1,Bilateria,ortholog_many2many,41.7417,37.4663,1
ENSMUSG00000025362,Rps26,FBgn0261597,RpS26,Bilateria,ortholog_one2one,76.5217,77.193,1
ENSMUSG00000037098,Rab11fip3,FBgn0013718,nuf,Bilateria,ortholog_one2many,11.7216,23.6599,0
ENSMUSG00000001750,Tcirg1,FBgn0028669,Vha100-3,Bilateria,ortholog_one2many,34.4125,31.7478,1
ENSMUSG00000002949,Timm44,FBgn0038683,CG11779,Bilateria,ortholog_one2one,47.5664,46.841,1
ENSMUSG00000021440,Cts7,FBgn0034229,CG4847,Bilateria,ortholog_many2many,34.4411,27.1429,1
ENSMUSG00000021440,Cts7,FBgn0013770,Cp1,Bilateria,ortholog_many2many,37.7644,33.6927,1
ENSMUSG00000029049,Morn1,FBgn0034281,CG14490,Bilateria,ortholog_many2many,10.9015,26.3959,0
ENSMUSG00000022203,Efs,FBgn0035101,p130CAS,Bilateria,ortholog_one2many,22.6786,15.2828,0
ENSMUSG00000032112,Trappc4,FBgn0260861,Trs23,Bilateria,ortholog_one2one,57.9909,57.9909,1
ENSMUSG00000074871,Ctsm,FBgn0034229,CG4847,Bilateria,ortholog_many2many,34.2342,27.1429,1
ENSMUSG00000074871,Ctsm,FBgn0013770,Cp1,Bilateria,ortholog_many2many,41.1411,36.9272,1
ENSMUSG00000031985,Gnpat,FBgn0040212,Dhap-at,Bilateria,ortholog_one2one,28.1711,23.6679,0
ENSMUSG00000042622,Maff,FBgn0000964,tj,Bilateria,ortholog_many2many,36.5385,10.2703,0
ENSMUSG00000042622,Maff,FBgn0034534,maf-S,Bilateria,ortholog_many2many,33.9744,38.6861,0
ENSMUSG00000026036,Nif3l1,FBgn0014092,CG4278,Bilateria,ortholog_one2one,31.117,40.0685,1
ENSMUSG00000074870,Cts3,FBgn0034229,CG4847,Bilateria,ortholog_many2many,34.6386,27.381,1
ENSMUSG00000074870,Cts3,FBgn0013770,Cp1,Bilateria,ortholog_many2many,39.759,35.5795,1
ENSMUSG00000028809,Srrm1,FBgn0036340,Srrm1,Bilateria,ortholog_one2one,32.3944,31.3417,1
ENSMUSG00000008035,Mid1ip1,FBgn0035087,CG2765,Bilateria,ortholog_one2many,21.978,16.4609,0
ENSMUSG00000035062,Zc4h2,FBgn0030806,CG13001,Bilateria,ortholog_one2one,51.7857,34.6269,1
ENSMUSG00000055602,Tcp10b,FBgn0011020,Sas-4,Bilateria,ortholog_one2many,24.6575,11.9867,0
ENSMUSG00000025576,Rbfox3,FBgn0052062,Rbfox1,Bilateria,ortholog_one2many,43.3155,16.8399,0
ENSMUSG00000074030,Exoc8,FBgn0266668,Exo84,Bilateria,ortholog_one2one,27.3743,29.1667,1
ENSMUSG00000022905,Kpna1,FBgn0024889,Kap-alpha1,Bilateria,ortholog_one2many,61.3383,60.7735,1
ENSMUSG00000031986,Sprtn,FBgn0267977,mh,Bilateria,ortholog_one2one,33.1992,22.7901,0
ENSMUSG00000022433,Csnk1e,FBgn0002413,dco,Bilateria,ortholog_one2many,65.3846,61.8182,1
ENSMUSG00000056820,Tsnax,FBgn0038327,Trax,Bilateria,ortholog_one2one,36.2069,35.2349,1
ENSMUSG00000030399,Ckm,FBgn0050274,CG30274,Bilateria,ortholog_many2many,24.9344,20.2991,0
ENSMUSG00000030399,Ckm,FBgn0038373,CG4546,Bilateria,ortholog_many2many,32.8084,27.3523,1
ENSMUSG00000030399,Ckm,FBgn0000116,Argk,Bilateria,ortholog_many2many,39.895,27.0463,1
ENSMUSG00000030399,Ckm,FBgn0035957,CG5144,Bilateria,ortholog_many2many,37.0079,36.3402,1
ENSMUSG00000027770,Dhx36,FBgn0032883,Rhau,Bilateria,ortholog_one2one,35.5644,37.7919,1
ENSMUSG00000035045,Zc3h12b,FBgn0038769,Regnase-1,Bilateria,ortholog_many2many,22.7545,35.1852,0
ENSMUSG00000035045,Zc3h12b,FBgn0259742,CG42360,Bilateria,ortholog_many2many,11.7365,19.7581,0
ENSMUSG00000074734,Taf7l2,FBgn0024909,Taf7,Opisthokonta,ortholog_one2many,29.8942,23.5908,0
ENSMUSG00000002578,Ikzf4,FBgn0029894,CG14440,Bilateria,ortholog_many2many,4.8105,10.3774,0
ENSMUSG00000002578,Ikzf4,FBgn0029893,CG14442,Bilateria,ortholog_many2many,4.95627,3.2882,0
ENSMUSG00000067049,Unc93a,FBgn0033289,CG2121,Bilateria,ortholog_many2many,31.0044,26.4925,1
ENSMUSG00000067049,Unc93a,FBgn0027556,CG4928,Bilateria,ortholog_many2many,41.4847,35.316,1
ENSMUSG00000037798,Mat1a,FBgn0005278,Sam-S,Bilateria,ortholog_one2many,71.2121,69.1176,1
ENSMUSG00000034379,Wdr5b,FBgn0040066,wds,Bilateria,ortholog_many2many,74.6951,67.867,1
ENSMUSG00000034379,Wdr5b,FBgn0034274,CG10931,Bilateria,ortholog_many2many,47.561,45.2174,1
ENSMUSG00000003955,Fam162a,FBgn0036887,CG9231,Bilateria,ortholog_one2many,28.3871,35.2,1
ENSMUSG00000075229,Ccdc58,FBgn0036909,Ccdc58,Bilateria,ortholog_one2one,40.9722,43.3824,1
ENSMUSG00000026037,Orc2,FBgn0015270,Orc2,Bilateria,ortholog_one2one,31.9444,29.7735,1
ENSMUSG00000043441,Gpr149,FBgn0036260,Rh7,Bilateria,ortholog_many2many,9.97268,15.1139,0
ENSMUSG00000010830,Kdelr3,FBgn0267330,KdelR,Bilateria,ortholog_one2many,64.9533,65.566,1
ENSMUSG00000055065,Ddx17,FBgn0035720,CG10077,Bilateria,ortholog_one2one,51.9939,41.4425,1
ENSMUSG00000027615,Hps3,FBgn0037142,CG14562,Bilateria,ortholog_one2one,18.2635,11.9141,0
ENSMUSG00000059734,Ndufs8,FBgn0017567,ND-23,Bilateria,ortholog_one2one,68.8679,67.2811,1
ENSMUSG00000052469,Tcp10c,FBgn0011020,Sas-4,Bilateria,ortholog_one2many,21.9917,11.7647,0
ENSMUSG00000054083,Capn12,FBgn0025866,CalpB,Bilateria,ortholog_many2many,36.5278,28.4324,0
ENSMUSG00000054083,Capn12,FBgn0033529,CG17765,Bilateria,ortholog_many2many,5.69444,20.603,0
ENSMUSG00000049858,Suox,FBgn0030966,shop,Bilateria,ortholog_one2one,45.4212,43.281,1
ENSMUSG00000021456,Fbp2,FBgn0032820,fbp,Bilateria,ortholog_one2many,58.4071,57.7259,1
ENSMUSG00000024073,Birc6,FBgn0266717,Bruce,Bilateria,ortholog_one2one,33.1831,32.5563,0
ENSMUSG00000024885,Aldh3b1,FBgn0051075,CG31075,Opisthokonta,ortholog_many2many,23.7179,21.8504,0
ENSMUSG00000024885,Aldh3b1,FBgn0032945,CG8665,Opisthokonta,ortholog_many2many,22.6496,11.6101,0
ENSMUSG00000069805,Fbp1,FBgn0032820,fbp,Bilateria,ortholog_one2many,61.2426,60.3499,1
ENSMUSG00000055357,4933400A11Rik,FBgn0034577,cpa,Bilateria,ortholog_one2many,50.3472,50.6993,1
ENSMUSG00000030801,Kat8,FBgn0014340,mof,Bilateria,ortholog_one2many,52.1834,28.8996,1
ENSMUSG00000030801,Kat8,FBgn0039585,CG1894,Bilateria,ortholog_one2many,30.786,33.4917,1
ENSMUSG00000057421,Las1l,FBgn0052075,CG32075,Bilateria,ortholog_one2one,12.1134,17.3752,0
ENSMUSG00000036908,Unc93b1,FBgn0023524,CG3078,Bilateria,ortholog_one2one,13.2472,10.719,0
ENSMUSG00000018500,Adora2b,FBgn0039747,AdoR,Bilateria,ortholog_one2many,35.241,15.1163,0
ENSMUSG00000027820,Mme,FBgn0039612,Nepl19,Bilateria,ortholog_many2many,18.8,21.0134,0
ENSMUSG00000027820,Mme,FBgn0039024,Nepl15,Bilateria,ortholog_many2many,20,21.8659,0
ENSMUSG00000027820,Mme,FBgn0027578,Nepl21,Bilateria,ortholog_many2many,21.2,22.4894,0
ENSMUSG00000027820,Mme,FBgn0039613,Nepl20,Bilateria,ortholog_many2many,21.7333,23.2857,0
ENSMUSG00000027820,Mme,FBgn0039611,Nepl18,Bilateria,ortholog_many2many,21.4667,23.607,0
ENSMUSG00000027820,Mme,FBgn0039564,Nep7,Bilateria,ortholog_many2many,24,25.1046,0
ENSMUSG00000027820,Mme,FBgn0037727,Nepl12,Bilateria,ortholog_many2many,20.9333,22.3647,0
ENSMUSG00000027820,Mme,FBgn0031081,Nep3,Bilateria,ortholog_many2many,37.3333,35.6234,0
ENSMUSG00000027820,Mme,FBgn0038818,Nep4,Bilateria,ortholog_many2many,35.4667,25.5769,0
ENSMUSG00000027820,Mme,FBgn0031678,Nepl3,Bilateria,ortholog_many2many,16.9333,20.1908,0
ENSMUSG00000029780,Nt5c3,FBgn0034988,cN-IIIB,Bilateria,ortholog_one2many,32.6284,33.8558,1
ENSMUSG00000021458,Aopep,FBgn0051343,CG31343,Opisthokonta,ortholog_many2many,12.0292,10.3018,0
ENSMUSG00000021458,Aopep,FBgn0051233,CG31233,Opisthokonta,ortholog_many2many,11.6646,10.084,0
ENSMUSG00000021458,Aopep,FBgn0038897,CG5849,Opisthokonta,ortholog_many2many,10.9356,9.29752,0
ENSMUSG00000021458,Aopep,FBgn0285963,CG46339,Opisthokonta,ortholog_many2many,13.0012,8.96147,0
ENSMUSG00000021458,Aopep,FBgn0030223,CG2111,Opisthokonta,ortholog_many2many,11.6646,10.3115,0
ENSMUSG00000021458,Aopep,FBgn0030222,CG9806,Opisthokonta,ortholog_many2many,10.3281,9.33041,0
ENSMUSG00000021458,Aopep,FBgn0036186,CG6071,Opisthokonta,ortholog_many2many,11.1786,9.56341,0
ENSMUSG00000021458,Aopep,FBgn0263236,SP1029,Opisthokonta,ortholog_many2many,13.3657,11.8026,0
ENSMUSG00000021458,Aopep,FBgn0051445,CG31445,Opisthokonta,ortholog_many2many,13.4872,11.9741,0
ENSMUSG00000021458,Aopep,FBgn0046253,CG3502,Opisthokonta,ortholog_many2many,12.1507,10.9649,0
ENSMUSG00000021458,Aopep,FBgn0028935,CG7653,Opisthokonta,ortholog_many2many,11.1786,12.9577,0
ENSMUSG00000000766,Oprm1,FBgn0036260,Rh7,Bilateria,ortholog_many2many,16.2281,15.3209,0
ENSMUSG00000026427,Eif2d,FBgn0041588,eIF2D,Bilateria,ortholog_one2one,32.1053,32.5044,1
ENSMUSG00000037263,Aldh3b3,FBgn0010548,Aldh-III,Bilateria,ortholog_one2many,46.9729,39.8936,1
ENSMUSG00000075296,Aldh3b2,FBgn0010548,Aldh-III,Bilateria,ortholog_one2many,47.3904,40.2482,1
ENSMUSG00000031207,Msn,FBgn0011661,Moe,Bilateria,ortholog_one2many,60.312,53.621,1
ENSMUSG00000056851,Pcbp2,FBgn0285926,Imp,Opisthokonta,ortholog_many2many,19.337,10.9718,0
ENSMUSG00000056851,Pcbp2,FBgn0262737,mub,Opisthokonta,ortholog_many2many,51.105,32.2862,0
ENSMUSG00000056851,Pcbp2,FBgn0261552,ps,Opisthokonta,ortholog_many2many,23.2044,10.7692,0
ENSMUSG00000033373,Fntb,FBgn0038424,CG17565,Bilateria,ortholog_one2one,42.0382,47.2554,1
ENSMUSG00000037477,Tbx10,FBgn0000179,bi,Bilateria,ortholog_one2one,38.1818,14.3695,0
ENSMUSG00000035112,Wnk4,FBgn0037098,Wnk,Bilateria,ortholog_many2many,28.0687,13.9318,0
ENSMUSG00000035112,Wnk4,FBgn0027497,Madm,Bilateria,ortholog_many2many,9.81997,18.8383,0
ENSMUSG00000110949,Nudt8,FBgn0030528,CG11095,Bilateria,ortholog_one2one,34.2857,25.4417,1
ENSMUSG00000037214,Thap1,FBgn0035157,CG13894,Bilateria,ortholog_one2many,9.52381,3.78788,0
ENSMUSG00000028053,Ash1l,FBgn0005386,ash1,Opisthokonta,ortholog_many2many,20.1826,26.8194,0
ENSMUSG00000028053,Ash1l,FBgn0040372,G9a,Opisthokonta,ortholog_many2many,4.76673,8.50935,0
ENSMUSG00000028053,Ash1l,FBgn0037841,CG4565,Opisthokonta,ortholog_many2many,2.46788,27.1375,0
ENSMUSG00000028053,Ash1l,FBgn0030486,Set2,Opisthokonta,ortholog_many2many,5.07099,6.35055,0
ENSMUSG00000045802,Hsf3,FBgn0001222,Hsf,Opisthokonta,ortholog_one2many,23.374,15.6889,0
ENSMUSG00000009927,Rps25,FBgn0086472,RpS25,Bilateria,ortholog_one2one,66.4,70.9402,1
ENSMUSG00000020354,Sgcd,FBgn0025391,Scgdelta,Bilateria,ortholog_one2many,37.7163,26.9802,0
ENSMUSG00000037916,Ndufv1,FBgn0031771,ND-51,Bilateria,ortholog_one2many,80.819,79.1139,1
ENSMUSG00000037916,Ndufv1,FBgn0034007,ND-51L2,Bilateria,ortholog_one2many,51.0776,49.2724,1
ENSMUSG00000037916,Ndufv1,FBgn0034251,ND-51L1,Bilateria,ortholog_one2many,71.5517,47.2934,1
ENSMUSG00000059436,Max,FBgn0017578,Max,Bilateria,ortholog_one2one,45,44.7205,1
ENSMUSG00000058388,Phtf1,FBgn0028579,phtf,Bilateria,ortholog_one2many,34.8226,30.1136,1
ENSMUSG00000043587,Pxylp1,FBgn0031397,CG15385,Bilateria,ortholog_one2one,26.0417,21.2947,0
ENSMUSG00000070371,Prss36,FBgn0085487,CG34458,Bilateria,ortholog_many2many,9.61761,32.2957,0
ENSMUSG00000070371,Prss36,FBgn0038431,CG10405,Bilateria,ortholog_many2many,8.92236,28.7313,0
ENSMUSG00000070371,Prss36,FBgn0052374,CG32374,Bilateria,ortholog_many2many,10.3129,29.7659,0
ENSMUSG00000070371,Prss36,FBgn0051954,CG31954,Bilateria,ortholog_many2many,9.96524,31.0469,0
ENSMUSG00000070371,Prss36,FBgn0015316,Try29F,Bilateria,ortholog_many2many,9.26999,29.9625,0
ENSMUSG00000070371,Prss36,FBgn0051265,CG31265,Bilateria,ortholog_many2many,8.57474,27.8195,0
ENSMUSG00000070371,Prss36,FBgn0034507,CG11192,Bilateria,ortholog_many2many,10.4287,32.2581,0
ENSMUSG00000070371,Prss36,FBgn0034518,CG13430,Bilateria,ortholog_many2many,9.38586,30.3371,0
ENSMUSG00000070371,Prss36,FBgn0011556,zetaTry,Bilateria,ortholog_many2many,9.03824,27.8571,0
ENSMUSG00000070371,Prss36,FBgn0043470,lambdaTry,Bilateria,ortholog_many2many,9.61761,30.5147,0
ENSMUSG00000070371,Prss36,FBgn0043471,kappaTry,Bilateria,ortholog_many2many,7.87949,25.8555,0
ENSMUSG00000070371,Prss36,FBgn0039703,CG7829,Bilateria,ortholog_many2many,8.69061,29.6443,0
ENSMUSG00000070371,Prss36,FBgn0011832,Ser12,Bilateria,ortholog_many2many,9.03824,31.8367,0
ENSMUSG00000070371,Prss36,FBgn0042186,CG17239,Bilateria,ortholog_many2many,8.45886,29.4355,0
ENSMUSG00000070371,Prss36,FBgn0031406,Send1,Bilateria,ortholog_many2many,9.26999,31.3725,0
ENSMUSG00000070371,Prss36,FBgn0042187,CG17234,Bilateria,ortholog_many2many,8.34299,28.6853,0
ENSMUSG00000070371,Prss36,FBgn0051681,CG31681,Bilateria,ortholog_many2many,9.84936,32.197,0
ENSMUSG00000070371,Prss36,FBgn0010358,deltaTry,Bilateria,ortholog_many2many,8.92236,30.4348,0
ENSMUSG00000070371,Prss36,FBgn0010359,gammaTry,Bilateria,ortholog_many2many,8.92236,30.4348,0
ENSMUSG00000070371,Prss36,FBgn0050031,CG30031,Bilateria,ortholog_many2many,8.92236,30.4348,0
ENSMUSG00000070371,Prss36,FBgn0050025,CG30025,Bilateria,ortholog_many2many,8.92236,30.4348,0
ENSMUSG00000070371,Prss36,FBgn0010357,betaTry,Bilateria,ortholog_many2many,8.80649,30.0395,0
ENSMUSG00000070371,Prss36,FBgn0003863,alphaTry,Bilateria,ortholog_many2many,9.15411,30.8594,0
ENSMUSG00000070371,Prss36,FBgn0019928,Ser8,Bilateria,ortholog_many2many,8.92236,29.6154,0
ENSMUSG00000070371,Prss36,FBgn0259998,CG17571,Bilateria,ortholog_many2many,9.96524,33.3333,0
ENSMUSG00000070371,Prss36,FBgn0015001,iotaTry,Bilateria,ortholog_many2many,8.57474,29.3651,0
ENSMUSG00000070371,Prss36,FBgn0010425,epsilonTry,Bilateria,ortholog_many2many,9.15411,30.8594,0
ENSMUSG00000070371,Prss36,FBgn0011555,thetaTry,Bilateria,ortholog_many2many,9.61761,31.6794,0
ENSMUSG00000070371,Prss36,FBgn0034052,CG8299,Bilateria,ortholog_many2many,9.26999,30.7692,0
ENSMUSG00000021235,Coq6,FBgn0031713,Coq6,Bilateria,ortholog_one2one,39.2857,39.2034,1
ENSMUSG00000040363,Bcor,FBgn0036814,CG14073,Bilateria,ortholog_one2many,11.9955,9.89217,0
ENSMUSG00000022838,Eaf2,FBgn0033166,Eaf,Bilateria,ortholog_one2many,36.6412,19.0476,0
ENSMUSG00000042298,Ttc19,FBgn0032744,Ttc19,Bilateria,ortholog_one2one,18.6301,18.4282,0
ENSMUSG00000059713,Rcan3,FBgn0086370,sra,Bilateria,ortholog_one2many,36.8201,30.137,0
ENSMUSG00000030201,Lrp6,FBgn0000119,arr,Bilateria,ortholog_many2many,44.2653,42.5507,0
ENSMUSG00000022204,Ngdn,FBgn0031736,CG11030,Bilateria,ortholog_one2one,42.2222,40.0602,1
ENSMUSG00000028492,Saxo1,FBgn0038598,CG7131,Bilateria,ortholog_one2many,17.0168,16.3968,0
ENSMUSG00000039187,Fanci,FBgn0033354,FANCI,Bilateria,ortholog_one2one,22.0301,19.7839,0
ENSMUSG00000070934,Rraga,FBgn0037647,RagA-B,Bilateria,ortholog_one2many,77.3163,77.8135,1
ENSMUSG00000013736,Trnt1,FBgn0037369,CG2100,Bilateria,ortholog_one2one,45.6221,41.5094,1
ENSMUSG00000029053,Prkcz,FBgn0259680,Pkcdelta,Opisthokonta,ortholog_many2many,34.9662,10.9293,0
ENSMUSG00000029053,Prkcz,FBgn0020621,Pkn,Opisthokonta,ortholog_many2many,31.9257,12.5916,0
ENSMUSG00000029053,Prkcz,FBgn0004784,inaC,Opisthokonta,ortholog_many2many,33.1081,28,0
ENSMUSG00000029053,Prkcz,FBgn0003091,Pkc53E,Opisthokonta,ortholog_many2many,35.9797,31.3697,0
ENSMUSG00000040721,Zfhx2,FBgn0004607,zfh2,Bilateria,ortholog_one2one,16.1983,13.8103,0
ENSMUSG00000020372,Rack1,FBgn0020618,Rack1,Bilateria,ortholog_one2one,76.6562,76.4151,1
ENSMUSG00000024857,Cabp2,FBgn0050378,CG30378,Opisthokonta,ortholog_many2many,23.9819,35.8108,0
ENSMUSG00000024857,Cabp2,FBgn0034774,CG13526,Opisthokonta,ortholog_many2many,19.457,27.9221,0
ENSMUSG00000024857,Cabp2,FBgn0039374,CG17770,Opisthokonta,ortholog_many2many,23.5294,31.7073,0
ENSMUSG00000024857,Cabp2,FBgn0039373,CG5024,Opisthokonta,ortholog_many2many,19.0045,25.4545,0
ENSMUSG00000024857,Cabp2,FBgn0033027,TpnC4,Opisthokonta,ortholog_many2many,21.267,30.719,0
ENSMUSG00000046997,Spsb4,FBgn0026238,gus,Bilateria,ortholog_one2many,68.4982,67.0251,0
ENSMUSG00000070283,Ndufaf3,FBgn0034919,CG5569,Bilateria,ortholog_one2one,27.027,25.5102,1
ENSMUSG00000021236,Entpd5,FBgn0024947,NTPase,Bilateria,ortholog_one2many,34.5133,29.771,1
ENSMUSG00000039976,Tbc1d16,FBgn0032249,TBC1D16,Bilateria,ortholog_one2one,38.9034,42.4501,1
ENSMUSG00000037826,Ppm1k,FBgn0032702,CG10376,Opisthokonta,ortholog_many2many,26.0753,22.6636,0
ENSMUSG00000026610,Esrrg,FBgn0035849,ERR,Bilateria,ortholog_one2many,40.6114,37.5,0
ENSMUSG00000074259,Gramd2,FBgn0085423,GramD1B,Opisthokonta,ortholog_one2many,25.625,6.56525,0
ENSMUSG00000024856,Cdk2ap2,FBgn0030269,CDK2AP1,Bilateria,ortholog_one2many,40.1575,17.2881,0
ENSMUSG00000042992,Borcs5,FBgn0030346,BORCS5,Bilateria,ortholog_one2one,31.6327,17.765,0
ENSMUSG00000038047,Haus6,FBgn0039638,dgt6,Bilateria,ortholog_one2one,13.3976,19.1131,0
ENSMUSG00000008206,Cers4,FBgn0040918,schlank,Bilateria,ortholog_one2many,34.6056,34,1
ENSMUSG00000078154,Gm12184,FBgn0030269,CDK2AP1,Bilateria,ortholog_one2many,50,19.322,0
ENSMUSG00000002043,Trappc6a,FBgn0266722,Trs33,Bilateria,ortholog_one2many,37.1585,44.7368,1
ENSMUSG00000040701,Ap1g2,FBgn0030089,AP-1gamma,Bilateria,ortholog_one2many,49.3047,39.7149,1
ENSMUSG00000038174,Fam126b,FBgn0034269,Hyccin,Bilateria,ortholog_one2many,24.2321,26.1029,0
ENSMUSG00000003299,Mrpl4,FBgn0001995,mRpL4,Bilateria,ortholog_one2one,44.2177,43.9189,1
ENSMUSG00000051403,Ppp1r37,FBgn0051635,CG31635,Bilateria,ortholog_one2one,14.7472,5.81717,0
ENSMUSG00000034206,Polq,FBgn0002905,DNApol-theta,Bilateria,ortholog_one2one,25.2752,31.2288,1
ENSMUSG00000078153,Psme2b,FBgn0029133,REG,Bilateria,ortholog_one2many,32.2176,31.4286,1
ENSMUSG00000062190,Lancl2,FBgn0027498,CG2061,Bilateria,ortholog_one2many,32.4444,34.8449,1
ENSMUSG00000035086,Becn1,FBgn0264325,Atg6,Bilateria,ortholog_one2many,49.3304,52.3697,1
ENSMUSG00000024847,Aip,FBgn0030345,CG1847,Bilateria,ortholog_one2many,39.697,33.5897,1
ENSMUSG00000028803,Nipal3,FBgn0032451,spict,Bilateria,ortholog_one2many,22.7273,24.173,0
ENSMUSG00000007783,Cpt1c,FBgn0261862,whd,Bilateria,ortholog_one2many,40.4762,41.3043,1
ENSMUSG00000043430,Psapl1,FBgn0000416,Sap-r,Bilateria,ortholog_one2many,22.0952,12.1721,0
ENSMUSG00000029198,Grpel1,FBgn0014877,Roe1,Bilateria,ortholog_one2many,47.0046,47.8873,1
ENSMUSG00000032652,Crebl2,FBgn0032202,REPTOR-BP,Bilateria,ortholog_one2one,47.1545,49.1525,1
ENSMUSG00000024845,Tmem134,FBgn0035285,CG12025,Bilateria,ortholog_one2one,19.3676,28.8235,0
ENSMUSG00000051705,Senp8,FBgn0031157,CG1503,Bilateria,ortholog_one2many,23.0769,17.5896,0
ENSMUSG00000051705,Senp8,FBgn0033716,Den1,Bilateria,ortholog_one2many,27.3504,25.7028,1
ENSMUSG00000098134,Rnf113a2,FBgn0038772,mdlc,Bilateria,ortholog_one2many,49.5549,46.7787,1
ENSMUSG00000021238,Aldh6a1,FBgn0023537,CG17896,Bilateria,ortholog_one2one,65.2336,67.1154,1
ENSMUSG00000005362,Crbn,FBgn0037780,ohgt,Bilateria,ortholog_one2one,27.4157,20.8547,0
ENSMUSG00000029196,Tada2b,FBgn0037555,Ada2b,Bilateria,ortholog_one2one,38.8095,29.3694,1
ENSMUSG00000024842,Cabp4,FBgn0050378,CG30378,Opisthokonta,ortholog_many2many,16.9742,31.0811,0
ENSMUSG00000024842,Cabp4,FBgn0034774,CG13526,Opisthokonta,ortholog_many2many,15.4982,27.2727,0
ENSMUSG00000024842,Cabp4,FBgn0039374,CG17770,Opisthokonta,ortholog_many2many,16.2362,26.8293,0
ENSMUSG00000024842,Cabp4,FBgn0039373,CG5024,Opisthokonta,ortholog_many2many,17.3432,28.4848,0
ENSMUSG00000024842,Cabp4,FBgn0033027,TpnC4,Opisthokonta,ortholog_many2many,18.0812,32.0261,0
ENSMUSG00000031007,Atp6ap2,FBgn0037671,ATP6AP2,Bilateria,ortholog_one2one,19.7143,21.5625,0
ENSMUSG00000029507,Pus1,FBgn0038811,Pus1,Bilateria,ortholog_one2one,39.4558,39.3665,1
ENSMUSG00000024835,Coro1b,FBgn0265935,coro,Bilateria,ortholog_many2many,54.3388,49.1589,0
ENSMUSG00000022208,Jph4,FBgn0032129,jp,Bilateria,ortholog_one2many,35.828,21.3472,0
ENSMUSG00000085795,Zfp703,FBgn0004858,elB,Bilateria,ortholog_many2many,23.9057,25.6781,0
ENSMUSG00000085795,Zfp703,FBgn0005771,noc,Bilateria,ortholog_many2many,26.5993,29.4227,1
ENSMUSG00000021466,Ptch1,FBgn0029088,disp,Opisthokonta,ortholog_many2many,8.29847,9.77011,0
ENSMUSG00000021466,Ptch1,FBgn0003892,ptc,Opisthokonta,ortholog_many2many,34.2399,38.1804,0
ENSMUSG00000021466,Ptch1,FBgn0262867,Ptr,Opisthokonta,ortholog_many2many,13.3194,16.3388,0
ENSMUSG00000019039,Dalrd3,FBgn0030660,CG8097,Bilateria,ortholog_one2one,17.1004,20.6278,0
ENSMUSG00000068036,Afdn,FBgn0259212,cno,Bilateria,ortholog_one2one,36.5627,32.5695,1
ENSMUSG00000039963,Ccdc40,FBgn0262123,l(2)41Ab,Bilateria,ortholog_one2one,14.9762,21.236,0
ENSMUSG00000022829,Stxbp5l,FBgn0030412,Tomosyn,Bilateria,ortholog_one2many,44.4726,35.8503,1
ENSMUSG00000022209,Dhrs2,FBgn0051548,CG31548,Opisthokonta,ortholog_many2many,25.5319,28.125,0
ENSMUSG00000022209,Dhrs2,FBgn0051546,CG31546,Opisthokonta,ortholog_many2many,25.8865,27.6515,0
ENSMUSG00000022209,Dhrs2,FBgn0261446,CG13377,Opisthokonta,ortholog_many2many,19.5035,16.6667,0
ENSMUSG00000022209,Dhrs2,FBgn0027583,CG7601,Opisthokonta,ortholog_many2many,19.8582,17.1779,0
ENSMUSG00000022209,Dhrs2,FBgn0040349,CG3699,Opisthokonta,ortholog_many2many,28.0142,31.4741,0
ENSMUSG00000022209,Dhrs2,FBgn0051549,CG31549,Opisthokonta,ortholog_many2many,27.6596,30.3502,0
