Gene stable ID,Gene name,Drosophila melanogaster gene stable ID,Drosophila melanogaster gene name,Last common ancestor with Drosophila melanogaster,Drosophila melanogaster homology type,%id. target Drosophila melanogaster gene identical to query gene,%id. query gene identical to target Drosophila melanogaster gene,"Drosophila melanogaster orthology confidence [0 low, 1 high]"
ENSG00000166136,NDUFB8,FBgn0029888,ND-ASHI,Bilateria,ortholog_one2one,33.3333,35.4286,1
ENSG00000070495,JMJD6,FBgn0038948,PSR,Bilateria,ortholog_one2one,65.7568,60.0907,1
ENSG00000104888,SLC17A7,FBgn0028513,CG9254,Opisthokonta,ortholog_many2many,25.5357,29.7297,0
ENSG00000104888,SLC17A7,FBgn0010497,dmGlut,Opisthokonta,ortholog_many2many,27.1429,30.6452,0
ENSG00000104888,SLC17A7,FBgn0024315,Picot,Opisthokonta,ortholog_many2many,28.2143,29.8677,0
ENSG00000104888,SLC17A7,FBgn0029727,CG6978,Opisthokonta,ortholog_many2many,28.2143,32.9854,0
ENSG00000104888,SLC17A7,FBgn0031424,VGlut,Opisthokonta,ortholog_many2many,47.6786,42.2468,0
ENSG00000104888,SLC17A7,FBgn0034611,MFS16,Opisthokonta,ortholog_many2many,13.3929,13.2509,0
ENSG00000104888,SLC17A7,FBgn0033048,CG7881,Opisthokonta,ortholog_many2many,23.5714,27.3859,0
ENSG00000104888,SLC17A7,FBgn0050265,CG30265,Opisthokonta,ortholog_many2many,23.9286,27.6289,0
ENSG00000104888,SLC17A7,FBgn0033234,MFS12,Opisthokonta,ortholog_many2many,23.75,27.8826,0
ENSG00000104888,SLC17A7,FBgn0034392,MFS15,Opisthokonta,ortholog_many2many,26.7857,30.1811,0
ENSG00000104888,SLC17A7,FBgn0010651,MFS14,Opisthokonta,ortholog_many2many,25,28.169,0
ENSG00000104888,SLC17A7,FBgn0034394,CG15096,Opisthokonta,ortholog_many2many,26.0714,29.7352,0
ENSG00000104888,SLC17A7,FBgn0039886,CG2003,Opisthokonta,ortholog_many2many,23.75,27.0325,0
ENSG00000104888,SLC17A7,FBgn0034785,CG3649,Opisthokonta,ortholog_many2many,21.9643,25.3086,0
ENSG00000104888,SLC17A7,FBgn0050272,MFS1,Opisthokonta,ortholog_many2many,25.1786,28.3702,0
ENSG00000104888,SLC17A7,FBgn0034782,CG12490,Opisthokonta,ortholog_many2many,24.2857,28.3925,0
ENSG00000104888,SLC17A7,FBgn0034784,CG9826,Opisthokonta,ortholog_many2many,24.2857,27.4747,0
ENSG00000104888,SLC17A7,FBgn0034783,CG9825,Opisthokonta,ortholog_many2many,24.8214,28.6598,0
ENSG00000258227,CLEC5A,FBgn0261258,rgn,Bilateria,ortholog_one2many,18.0851,4.20792,0
ENSG00000162976,SLC66A3,FBgn0035517,CG1265,Bilateria,ortholog_one2one,35.6436,32.5792,1
ENSG00000143756,FBXO28,FBgn0033486,dmpd,Bilateria,ortholog_one2many,34.5109,21.0614,0
ENSG00000143756,FBXO28,FBgn0036005,pall,Bilateria,ortholog_one2many,30.4348,35.6688,1
ENSG00000129084,PSMA1,FBgn0032492,Prosalpha6T,Bilateria,ortholog_one2many,52.4715,47.7509,1
ENSG00000129084,PSMA1,FBgn0250843,Prosalpha6,Bilateria,ortholog_one2many,54.7529,51.6129,1
ENSG00000123329,ARHGAP9,FBgn0030893,RhoGAP16F,Bilateria,ortholog_one2many,14.9111,18.7608,0
ENSG00000170777,TPD52L3,FBgn0034345,CG5174,Bilateria,ortholog_one2many,25.7353,9.4851,0
ENSG00000170775,GPR37,FBgn0038874,ETHR,Bilateria,ortholog_one2many,12.5612,16.3482,0
ENSG00000173868,PHOSPHO1,FBgn0031045,CG14212,Bilateria,ortholog_many2many,27.3408,27.8626,1
ENSG00000173868,PHOSPHO1,FBgn0031048,CG12237,Bilateria,ortholog_many2many,28.839,25.1634,1
ENSG00000163755,HPS3,FBgn0037142,CG14562,Bilateria,ortholog_one2one,18.8247,12.3047,0
ENSG00000108587,GOSR1,FBgn0044871,Gos28,Bilateria,ortholog_one2one,45.9677,49.1379,1
ENSG00000166822,TMEM170A,FBgn0033550,CG12341,Bilateria,ortholog_one2many,43.0556,48.4375,0
ENSG00000164175,SLC45A2,FBgn0267429,lovit,Bilateria,ortholog_many2many,30.1887,26.0163,1
ENSG00000164175,SLC45A2,FBgn0035968,Slc45-1,Bilateria,ortholog_many2many,28.8679,25.5426,1
ENSG00000183196,CHST6,FBgn0051637,CG31637,Bilateria,ortholog_many2many,23.038,18.7243,0
ENSG00000183196,CHST6,FBgn0031826,CG9550,Bilateria,ortholog_many2many,15.9494,17.3554,0
ENSG00000072315,TRPC5,FBgn0032593,Trpgamma,Bilateria,ortholog_many2many,42.446,34.7643,1
ENSG00000072315,TRPC5,FBgn0003861,trp,Bilateria,ortholog_many2many,38.0267,29.0196,1
ENSG00000072315,TRPC5,FBgn0005614,trpl,Bilateria,ortholog_many2many,37.8212,32.7402,1
ENSG00000168090,COPS6,FBgn0028837,CSN6,Bilateria,ortholog_one2one,58.7156,56.305,1
ENSG00000163902,RPN1,FBgn0053303,CG33303,Bilateria,ortholog_one2one,33.7727,44.7598,1
ENSG00000161618,ALDH16A1,FBgn0051075,CG31075,Opisthokonta,ortholog_many2many,15.7107,24.8032,0
ENSG00000161618,ALDH16A1,FBgn0032945,CG8665,Opisthokonta,ortholog_many2many,16.3342,14.3483,0
ENSG00000282815,TEX13C,FBgn0037939,CG14718,Opisthokonta,ortholog_one2many,4.93454,10.9865,0
ENSG00000126768,TIMM17B,FBgn0037307,Tim17a2,Bilateria,ortholog_many2many,47.093,36.1607,1
ENSG00000126768,TIMM17B,FBgn0037310,Tim17b1,Bilateria,ortholog_many2many,55.814,53.6313,1
ENSG00000126768,TIMM17B,FBgn0031164,CG1724,Bilateria,ortholog_many2many,57.5581,53.5135,1
ENSG00000126768,TIMM17B,FBgn0020371,Tim17b2,Bilateria,ortholog_many2many,56.3953,55.1136,1
ENSG00000126768,TIMM17B,FBgn0038018,Tim17a1,Bilateria,ortholog_many2many,50.5814,39.1892,1
ENSG00000126768,TIMM17B,FBgn0263977,Tim17b,Bilateria,ortholog_many2many,66.8605,66.474,1
ENSG00000283755,CPHXL,FBgn0001269,inv,Bilateria,ortholog_many2many,8.14815,5.72917,0
ENSG00000283755,CPHXL,FBgn0000577,en,Bilateria,ortholog_many2many,7.90123,5.7971,0
ENSG00000087258,GNAO1,FBgn0001122,Galphao,Bilateria,ortholog_one2one,82.2034,82.2034,1
ENSG00000179021,C3orf38,FBgn0035109,CG13876,Bilateria,ortholog_one2one,20.0608,22.9965,0
ENSG00000182919,C11orf54,FBgn0063667,CG32335,Bilateria,ortholog_one2many,43.1746,42.236,1
ENSG00000182919,C11orf54,FBgn0035189,CG9119,Bilateria,ortholog_one2many,46.3492,45.3416,1
ENSG00000166508,MCM7,FBgn0020633,Mcm7,Bilateria,ortholog_one2one,67.4548,67.3611,1
ENSG00000096006,CRISP3,FBgn0032853,CG10651,Opisthokonta,ortholog_many2many,16.2791,13.2911,0
ENSG00000096006,CRISP3,FBgn0050488,antr,Opisthokonta,ortholog_many2many,14.7287,13.9706,0
ENSG00000096006,CRISP3,FBgn0036070,CG8072,Opisthokonta,ortholog_many2many,14.3411,14.9798,0
ENSG00000096006,CRISP3,FBgn0250842,CG17575,Opisthokonta,ortholog_many2many,18.2171,15.7718,0
ENSG00000096006,CRISP3,FBgn0260766,CG42564,Opisthokonta,ortholog_many2many,20.9302,10.8,0
ENSG00000096006,CRISP3,FBgn0035042,CG3640,Opisthokonta,ortholog_many2many,15.5039,13.5135,0
ENSG00000096006,CRISP3,FBgn0050486,CG30486,Opisthokonta,ortholog_many2many,15.5039,15.2091,0
ENSG00000096006,CRISP3,FBgn0020508,Ag5r2,Opisthokonta,ortholog_many2many,15.1163,15.3543,0
ENSG00000096006,CRISP3,FBgn0015010,Ag5r,Opisthokonta,ortholog_many2many,15.1163,15.2344,0
ENSG00000096006,CRISP3,FBgn0261848,CG42780,Opisthokonta,ortholog_many2many,24.4186,24.8032,0
ENSG00000096006,CRISP3,FBgn0034623,CG9822,Opisthokonta,ortholog_many2many,17.8295,17.4905,0
ENSG00000096006,CRISP3,FBgn0034624,CG17974,Opisthokonta,ortholog_many2many,16.2791,16.2162,0
ENSG00000096006,CRISP3,FBgn0052679,CG32679,Opisthokonta,ortholog_many2many,18.6047,18.8976,0
ENSG00000096006,CRISP3,FBgn0030562,CG9400,Opisthokonta,ortholog_many2many,15.8915,13.3117,0
ENSG00000096006,CRISP3,FBgn0036072,CG6628,Opisthokonta,ortholog_many2many,12.4031,11.5523,0
ENSG00000096006,CRISP3,FBgn0037888,scpr-B,Opisthokonta,ortholog_many2many,16.6667,16.4122,0
ENSG00000096006,CRISP3,FBgn0037879,scpr-C,Opisthokonta,ortholog_many2many,16.6667,16.4122,0
ENSG00000096006,CRISP3,FBgn0037889,scpr-A,Opisthokonta,ortholog_many2many,15.5039,15.1515,0
ENSG00000096006,CRISP3,FBgn0264298,CG43776,Opisthokonta,ortholog_many2many,17.0543,16.2963,0
ENSG00000096006,CRISP3,FBgn0264297,CG43775,Opisthokonta,ortholog_many2many,18.2171,17.2794,0
ENSG00000096006,CRISP3,FBgn0264299,CG43777,Opisthokonta,ortholog_many2many,17.4419,16.4835,0
ENSG00000096006,CRISP3,FBgn0051286,CG31286,Opisthokonta,ortholog_many2many,13.9535,17.561,0
ENSG00000096006,CRISP3,FBgn0052313,CG32313,Opisthokonta,ortholog_many2many,15.8915,22.5275,0
ENSG00000096006,CRISP3,FBgn0038126,CG8483,Opisthokonta,ortholog_many2many,25.5814,16.8367,0
ENSG00000096006,CRISP3,FBgn0054002,CG34002,Opisthokonta,ortholog_many2many,16.2791,12,0
ENSG00000115159,GPD2,FBgn0022160,Gpo1,Bilateria,ortholog_one2many,60.7978,61.0497,1
ENSG00000115159,GPD2,FBgn0033190,Gpo2,Bilateria,ortholog_one2many,43.6039,44.46,1
ENSG00000175766,EIF4E1B,FBgn0053100,eIF4EHP,Opisthokonta,ortholog_many2many,24.7934,24.1935,0
ENSG00000175766,EIF4E1B,FBgn0015218,eIF4E1,Opisthokonta,ortholog_many2many,36.7769,34.3629,0
ENSG00000175766,EIF4E1B,FBgn0040368,eIF4E7,Opisthokonta,ortholog_many2many,34.2975,19.3473,0
ENSG00000175766,EIF4E1B,FBgn0035709,eIF4E4,Opisthokonta,ortholog_many2many,37.1901,39.3013,0
ENSG00000175766,EIF4E1B,FBgn0035823,eIF4E5,Opisthokonta,ortholog_many2many,34.7107,36.2069,0
ENSG00000175766,EIF4E1B,FBgn0265089,eIF4E3,Opisthokonta,ortholog_many2many,31.8182,31.5574,0
ENSG00000175766,EIF4E1B,FBgn0039622,eIF4E6,Opisthokonta,ortholog_many2many,30.5785,42.7746,0
ENSG00000114391,RPL24,FBgn0032518,RpL24,Bilateria,ortholog_one2one,67.5159,68.3871,1
ENSG00000107815,TWNK,FBgn0032154,mtDNA-helicase,Bilateria,ortholog_one2one,35.9649,40.1305,1
ENSG00000154025,SLC5A10,FBgn0029950,CG9657,Bilateria,ortholog_many2many,21.1409,20.9651,0
ENSG00000154025,SLC5A10,FBgn0250757,CG42235,Bilateria,ortholog_many2many,17.953,15.3295,0
ENSG00000154025,SLC5A10,FBgn0037895,CG6723,Bilateria,ortholog_many2many,18.7919,19.0801,0
ENSG00000154025,SLC5A10,FBgn0038641,ChT,Bilateria,ortholog_many2many,16.6107,16.1238,0
ENSG00000154025,SLC5A10,FBgn0053124,CG33124,Bilateria,ortholog_many2many,17.6174,17.8571,0
ENSG00000154025,SLC5A10,FBgn0051668,CG31668,Bilateria,ortholog_many2many,18.6242,18.8136,0
ENSG00000154025,SLC5A10,FBgn0031998,SLC5A11,Bilateria,ortholog_many2many,17.953,17.8333,0
ENSG00000154025,SLC5A10,FBgn0051262,CG31262,Bilateria,ortholog_many2many,18.1208,18.6528,0
ENSG00000154025,SLC5A10,FBgn0039872,salt,Bilateria,ortholog_many2many,18.4564,17.6849,0
ENSG00000154025,SLC5A10,FBgn0039873,Smvt,Bilateria,ortholog_many2many,17.7852,17.9357,0
ENSG00000154025,SLC5A10,FBgn0017448,CG2187,Bilateria,ortholog_many2many,18.4564,17.6565,0
ENSG00000182504,CEP97,FBgn0031575,Cep97,Bilateria,ortholog_one2one,25.5491,27.4194,1
ENSG00000166986,MARS1,FBgn0034401,MetRS,Bilateria,ortholog_one2one,47.6667,41.9765,1
ENSG00000130150,MOSPD2,FBgn0052407,CG32407,Bilateria,ortholog_one2many,13.8996,29.8755,0
ENSG00000130150,MOSPD2,FBgn0053523,CG33523,Bilateria,ortholog_one2many,25.6757,20.3364,0
ENSG00000174611,KY,FBgn0050147,Hil,Bilateria,ortholog_many2many,21.3313,17.2372,0
ENSG00000096080,MRPS18A,FBgn0051450,mRpS18A,Bilateria,ortholog_one2one,23.9796,30.3226,0
ENSG00000175662,TOM1L2,FBgn0027363,Stam,Opisthokonta,ortholog_many2many,17.1598,12.627,0
ENSG00000175662,TOM1L2,FBgn0032246,Wdfy2,Opisthokonta,ortholog_many2many,11.0454,13.7255,0
ENSG00000175662,TOM1L2,FBgn0030141,Gga,Opisthokonta,ortholog_many2many,19.1322,14.697,0
ENSG00000112146,FBXO9,FBgn0038056,CG5961,Bilateria,ortholog_one2one,35.9268,35.5204,1
ENSG00000142534,RPS11,FBgn0033699,RpS11,Bilateria,ortholog_one2one,70.2532,71.6129,1
ENSG00000254999,BRK1,FBgn0061198,HSPC300,Bilateria,ortholog_one2one,72,71.0526,1
ENSG00000134070,IRAK2,FBgn0046706,Haspin,Opisthokonta,ortholog_many2many,5.76,6.36042,0
ENSG00000134070,IRAK2,FBgn0010441,pll,Opisthokonta,ortholog_many2many,19.04,23.7525,0
ENSG00000181163,NPM1,FBgn0016685,Nlp,Bilateria,ortholog_many2many,13.9456,26.9737,0
ENSG00000181163,NPM1,FBgn0039735,Nph,Bilateria,ortholog_many2many,16.6667,31.4103,0
ENSG00000087263,OGFOD1,FBgn0265189,sud1,Bilateria,ortholog_one2one,26.3838,26.6791,1
ENSG00000171794,UTF1,FBgn0040089,meso18E,Bilateria,ortholog_one2many,13.783,8.4991,0
ENSG00000102053,ZC3H12B,FBgn0038769,Regnase-1,Bilateria,ortholog_many2many,22.6077,35,0
ENSG00000102053,ZC3H12B,FBgn0259742,CG42360,Bilateria,ortholog_many2many,11.7225,19.7581,0
ENSG00000151650,VENTX,FBgn0000157,Dll,Bilateria,ortholog_many2many,15.8915,11.8156,0
ENSG00000138386,NAB1,FBgn0259986,nab,Bilateria,ortholog_one2many,31.2115,24.32,0
ENSG00000213760,ATP6V1G2,FBgn0283536,Vha13,Bilateria,ortholog_one2one,47.4576,47.8632,1
ENSG00000065427,KARS1,FBgn0027084,LysRS,Bilateria,ortholog_one2one,66.3317,65.2389,1
ENSG00000115419,GLS,FBgn0261625,GLS,Bilateria,ortholog_one2many,44.843,38.7097,1
ENSG00000166987,MBD6,FBgn0016754,sba,Bilateria,ortholog_one2many,20.339,12.7024,0
ENSG00000198546,ZNF511,FBgn0016970,l(2)k10201,Bilateria,ortholog_one2one,25.3968,28.9593,1
ENSG00000119138,KLF9,FBgn0040765,luna,Bilateria,ortholog_many2many,26.2295,11.2281,0
ENSG00000080608,PUM3,FBgn0015527,peng,Bilateria,ortholog_one2one,25.3086,22.2524,0
ENSG00000198173,FAM47C,FBgn0011202,dia,Opisthokonta,ortholog_many2many,10.7246,10.1093,0
ENSG00000198173,FAM47C,FBgn0000256,capu,Opisthokonta,ortholog_many2many,8.88889,6.75974,0
ENSG00000198173,FAM47C,FBgn0267795,Frl,Opisthokonta,ortholog_many2many,11.7874,10.3128,0
ENSG00000198173,FAM47C,FBgn0053556,form3,Opisthokonta,ortholog_many2many,8.69565,5.2417,0
ENSG00000142546,NOSIP,FBgn0030915,CG6179,Bilateria,ortholog_one2one,48.505,47.557,0
ENSG00000101856,PGRMC1,FBgn0030703,MSBP,Opisthokonta,ortholog_many2many,50.2564,39.5161,0
ENSG00000101856,PGRMC1,FBgn0032519,CG16957,Opisthokonta,ortholog_many2many,34.8718,35.4167,0
ENSG00000157020,SEC13,FBgn0024509,Sec13,Bilateria,ortholog_one2one,56.5217,51.1236,1
ENSG00000137203,TFAP2A,FBgn0261953,TfAP-2,Bilateria,ortholog_one2many,47.836,44.586,1
ENSG00000127884,ECHS1,FBgn0033879,Echs1,Bilateria,ortholog_one2one,55.8621,54.9153,1
ENSG00000107263,RAPGEF1,FBgn0259228,C3G,Bilateria,ortholog_one2one,35.1544,28.2623,1
ENSG00000007384,RHBDF1,FBgn0041723,rho-5,Opisthokonta,ortholog_many2many,34.269,20.5038,0
ENSG00000148832,PAOX,FBgn0036749,CG7460,Opisthokonta,ortholog_many2many,28.7671,30.2469,0
ENSG00000148832,PAOX,FBgn0036750,CG6034,Opisthokonta,ortholog_many2many,24.6575,26.3048,0
ENSG00000148832,PAOX,FBgn0035943,CG5653,Opisthokonta,ortholog_many2many,27.593,29.6218,0
ENSG00000148832,PAOX,FBgn0033584,CG7737,Opisthokonta,ortholog_many2many,27.3973,25.7827,0
ENSG00000148832,PAOX,FBgn0002036,CG10561,Opisthokonta,ortholog_many2many,25.2446,25.5952,0
ENSG00000148832,PAOX,FBgn0037606,CG8032,Opisthokonta,ortholog_many2many,34.4423,30.1887,0
ENSG00000116906,GNPAT,FBgn0040212,Dhap-at,Bilateria,ortholog_one2one,29.5588,24.9071,0
ENSG00000169660,HEXD,FBgn0028499,CG7985,Bilateria,ortholog_one2one,35.3909,24.2938,0
ENSG00000166997,CNPY4,FBgn0036847,CNPYb,Bilateria,ortholog_one2many,41.129,46.1538,1
ENSG00000214309,MBLAC1,FBgn0031766,CG9117,Bilateria,ortholog_one2one,30.0752,35.0877,1
ENSG00000103148,NPRL3,FBgn0036397,Nprl3,Bilateria,ortholog_one2one,39.3673,36.7213,1
ENSG00000171016,PYGO1,FBgn0043900,pygo,Bilateria,ortholog_one2many,23.6277,12.1472,0
ENSG00000069966,GNB5,FBgn0030011,Gbeta5,Bilateria,ortholog_one2one,60.2532,66.4804,1
ENSG00000112782,CLIC5,FBgn0001149,GstD1,Opisthokonta,ortholog_many2many,13.5458,16.2679,0
ENSG00000112782,CLIC5,FBgn0042206,GstD10,Opisthokonta,ortholog_many2many,12.3506,14.7619,0
ENSG00000112782,CLIC5,FBgn0038020,GstD9,Opisthokonta,ortholog_many2many,13.9442,16.055,0
ENSG00000112782,CLIC5,FBgn0010044,GstD8,Opisthokonta,ortholog_many2many,14.3426,16.9811,0
ENSG00000112782,CLIC5,FBgn0010039,GstD3,Opisthokonta,ortholog_many2many,12.749,16.0804,0
ENSG00000112782,CLIC5,FBgn0010038,GstD2,Opisthokonta,ortholog_many2many,13.1474,15.3488,0
ENSG00000112782,CLIC5,FBgn0010041,GstD5,Opisthokonta,ortholog_many2many,12.749,14.8148,0
ENSG00000112782,CLIC5,FBgn0010040,GstD4,Opisthokonta,ortholog_many2many,13.9442,16.2791,0
ENSG00000112782,CLIC5,FBgn0010043,GstD7,Opisthokonta,ortholog_many2many,13.9442,15.625,0
ENSG00000112782,CLIC5,FBgn0010042,GstD6,Opisthokonta,ortholog_many2many,15.1394,17.6744,0
ENSG00000112782,CLIC5,FBgn0030529,Clic,Opisthokonta,ortholog_many2many,28.2869,27.3077,0
ENSG00000112782,CLIC5,FBgn0027590,GstE12,Opisthokonta,ortholog_many2many,15.9363,17.9372,0
ENSG00000112782,CLIC5,FBgn0034354,GstE11,Opisthokonta,ortholog_many2many,14.741,16.4444,0
ENSG00000112782,CLIC5,FBgn0033381,GstE13,Opisthokonta,ortholog_many2many,15.9363,17.6991,0
ENSG00000112782,CLIC5,FBgn0063495,GstE5,Opisthokonta,ortholog_many2many,12.749,14.4144,0
ENSG00000112782,CLIC5,FBgn0063494,GstE6,Opisthokonta,ortholog_many2many,13.1474,14.8649,0
ENSG00000112782,CLIC5,FBgn0063493,GstE7,Opisthokonta,ortholog_many2many,13.5458,15.2466,0
ENSG00000112782,CLIC5,FBgn0063492,GstE8,Opisthokonta,ortholog_many2many,13.5458,15.3153,0
ENSG00000112782,CLIC5,FBgn0063496,GstE4,Opisthokonta,ortholog_many2many,16.7331,18.9189,0
ENSG00000112782,CLIC5,FBgn0063491,GstE9,Opisthokonta,ortholog_many2many,12.749,14.4796,0
ENSG00000112782,CLIC5,FBgn0034335,GstE1,Opisthokonta,ortholog_many2many,15.9363,17.8571,0
ENSG00000112782,CLIC5,FBgn0063498,GstE2,Opisthokonta,ortholog_many2many,13.9442,15.8371,0
ENSG00000112782,CLIC5,FBgn0063499,GstE10,Opisthokonta,ortholog_many2many,15.9363,16.6667,0
ENSG00000112782,CLIC5,FBgn0063497,GstE3,Opisthokonta,ortholog_many2many,17.1315,19.5455,0
ENSG00000112782,CLIC5,FBgn0050000,GstT1,Opisthokonta,ortholog_many2many,15.9363,17.5439,0
ENSG00000112782,CLIC5,FBgn0031117,GstT3,Opisthokonta,ortholog_many2many,15.9363,14.9254,0
ENSG00000112782,CLIC5,FBgn0050005,GstT2,Opisthokonta,ortholog_many2many,13.5458,14.9123,0
ENSG00000126458,RRAS,FBgn0003206,Ras64B,Bilateria,ortholog_one2one,53.6697,60.9375,1
ENSG00000104728,ARHGEF10,FBgn0263706,CG43658,Bilateria,ortholog_one2many,20.9821,12.4613,0
ENSG00000064199,SPA17,FBgn0013467,igl,Bilateria,ortholog_one2many,21.1921,13.3333,0
ENSG00000126461,SCAF1,FBgn0037344,CG2926,Bilateria,ortholog_one2many,16.5396,9.45122,0
ENSG00000070748,CHAT,FBgn0000303,ChAT,Bilateria,ortholog_one2one,34.6257,35.9223,1
ENSG00000213420,GPC2,FBgn0041604,dlp,Bilateria,ortholog_one2many,26.5976,20.1307,0
ENSG00000109083,IFT20,FBgn0050441,IFT20,Bilateria,ortholog_one2one,31.8182,32.0611,1
ENSG00000018610,STEEP1,FBgn0028919,CG16865,Bilateria,ortholog_one2one,52.2523,46.9636,1
ENSG00000130656,HBZ,FBgn0027657,glob1,Bilateria,ortholog_one2many,22.5352,20.915,0
ENSG00000178467,P4HTM,FBgn0051021,CG31021,Bilateria,ortholog_many2many,9.56175,10.596,0
ENSG00000178467,P4HTM,FBgn0036796,CG18231,Bilateria,ortholog_many2many,14.3426,15.3191,0
ENSG00000178467,P4HTM,FBgn0051016,CG31016,Bilateria,ortholog_many2many,16.3347,15.2985,0
ENSG00000178467,P4HTM,FBgn0052201,CG32201,Bilateria,ortholog_many2many,13.9442,13.4615,0
ENSG00000178467,P4HTM,FBgn0036793,CG4174,Bilateria,ortholog_many2many,10.9562,11.6279,0
ENSG00000178467,P4HTM,FBgn0036795,CG18233,Bilateria,ortholog_many2many,13.1474,12.8155,0
ENSG00000178467,P4HTM,FBgn0265268,CG18234,Bilateria,ortholog_many2many,11.1554,10.8738,0
ENSG00000178467,P4HTM,FBgn0026190,PH4alphaMP,Bilateria,ortholog_many2many,15.5378,14.5794,0
ENSG00000178467,P4HTM,FBgn0039616,CG11828,Bilateria,ortholog_many2many,12.5498,13.7555,0
ENSG00000178467,P4HTM,FBgn0042182,CG18749,Bilateria,ortholog_many2many,13.745,14.053,0
ENSG00000178467,P4HTM,FBgn0040528,CG15864,Bilateria,ortholog_many2many,13.3466,13.6735,0
ENSG00000178467,P4HTM,FBgn0039782,CG15539,Bilateria,ortholog_many2many,12.749,12.5737,0
ENSG00000178467,P4HTM,FBgn0051015,PH4alphaPV,Bilateria,ortholog_many2many,14.9402,14.2857,0
ENSG00000178467,P4HTM,FBgn0051014,PH4alphaSG1,Bilateria,ortholog_many2many,17.9283,16.6667,0
ENSG00000178467,P4HTM,FBgn0039784,CG9698,Bilateria,ortholog_many2many,16.1355,14.808,0
ENSG00000178467,P4HTM,FBgn0039776,PH4alphaEFB,Bilateria,ortholog_many2many,17.9283,16.3636,0
ENSG00000178467,P4HTM,FBgn0039780,PH4alphaNE1,Bilateria,ortholog_many2many,17.1315,16.0149,0
ENSG00000178467,P4HTM,FBgn0039779,PH4alphaSG2,Bilateria,ortholog_many2many,14.5418,13.852,0
ENSG00000178467,P4HTM,FBgn0051371,CG31371,Bilateria,ortholog_many2many,13.9442,13.8067,0
ENSG00000178467,P4HTM,FBgn0051017,PH4alphaNE3,Bilateria,ortholog_many2many,12.5498,13.0977,0
ENSG00000178467,P4HTM,FBgn0052199,CG32199,Bilateria,ortholog_many2many,12.9482,12.7701,0
ENSG00000178467,P4HTM,FBgn0051524,CG31524,Bilateria,ortholog_many2many,14.1434,13.2463,0
ENSG00000178467,P4HTM,FBgn0039783,PH4alphaNE2,Bilateria,ortholog_many2many,14.741,13.6531,0
ENSG00000178467,P4HTM,FBgn0085374,CG34345,Bilateria,ortholog_many2many,11.3546,11.3095,0
ENSG00000178467,P4HTM,FBgn0051013,CG31013,Bilateria,ortholog_many2many,15.1394,14.2322,0
ENSG00000178467,P4HTM,FBgn0054041,CG34041,Bilateria,ortholog_many2many,11.5538,10.2113,0
ENSG00000250565,ATP6V1E2,FBgn0283535,Vha26,Bilateria,ortholog_one2many,60.6195,60.6195,1
ENSG00000206177,HBM,FBgn0027657,glob1,Bilateria,ortholog_one2many,17.7305,16.3399,0
ENSG00000136813,ECPAS,FBgn0033698,CG8858,Bilateria,ortholog_one2one,33.6052,32.6984,1
ENSG00000188536,HBA2,FBgn0027657,glob1,Bilateria,ortholog_one2many,19.7183,18.3007,0
ENSG00000206172,HBA1,FBgn0027657,glob1,Bilateria,ortholog_one2many,19.7183,18.3007,0
ENSG00000131828,PDHA1,FBgn0028325,Pdha,Bilateria,ortholog_many2many,56.6667,49.8871,1
ENSG00000131828,PDHA1,FBgn0029722,CG7024,Bilateria,ortholog_many2many,50,40.7098,1
ENSG00000086506,HBQ1,FBgn0027657,glob1,Bilateria,ortholog_one2many,19.7183,18.3007,0
ENSG00000151665,PIGF,FBgn0036893,PIG-F,Bilateria,ortholog_one2one,22.8311,21.1864,0
ENSG00000182810,DDX28,FBgn0086130,Dbp21E2,Bilateria,ortholog_one2one,30,30.2239,1
ENSG00000178149,DALRD3,FBgn0030660,CG8097,Bilateria,ortholog_one2one,18.232,22.1973,0
ENSG00000110031,LPXN,FBgn0041789,Pax,Bilateria,ortholog_many2many,47.9275,31.8417,0
ENSG00000110031,LPXN,FBgn0051624,CG31624,Bilateria,ortholog_many2many,17.6166,38.2022,0
ENSG00000110031,LPXN,FBgn0051988,CG31988,Bilateria,ortholog_many2many,17.8756,38.764,0
ENSG00000110031,LPXN,FBgn0085354,CG34325,Bilateria,ortholog_many2many,18.1347,39.1061,0
ENSG00000110031,LPXN,FBgn0050178,CG30178,Bilateria,ortholog_many2many,14.5078,29.9465,0
ENSG00000010017,RANBP9,FBgn0262114,RanBPM,Opisthokonta,ortholog_many2many,46.5021,30.0799,0
ENSG00000180815,MAP3K15,FBgn0014006,Ask1,Bilateria,ortholog_one2many,42.4981,40.9391,0
ENSG00000119878,CRIPT,FBgn0032153,CG4537,Bilateria,ortholog_one2one,59.4059,61.8557,0
ENSG00000141052,MYOCD,FBgn0052296,Mrtf,Bilateria,ortholog_one2many,16.6329,9.17226,0
ENSG00000036448,MYOM2,FBgn0259735,mtgo,Bilateria,ortholog_one2many,12.3549,8.76938,0
ENSG00000187714,SLC18A3,FBgn0270928,VAChT,Bilateria,ortholog_one2one,48.3083,44.4637,1
ENSG00000241119,UGT1A9,FBgn0040255,Ugt35E2,Bilateria,ortholog_many2many,24.3396,24.4782,0
ENSG00000241119,UGT1A9,FBgn0040253,Ugt35E1,Bilateria,ortholog_many2many,24.5283,24.6679,0
ENSG00000241119,UGT1A9,FBgn0051002,Ugt35D1,Bilateria,ortholog_many2many,23.3962,23.8004,0
