					959	147	772	
					1219	104	327	
					407	150	804	
					777	18	522	
					857	1081	74	
					16379	91	688	
					674	34	746	
					920	116	782	
					619	7	556	
					741	21	472	
					928	79	638	
					909	56	325	
					671	64	126	
					1633	28	426	
					1476	572	878	
					1000	50	771	
					24	51	376	
					625	194	613	
					104	15	263	
					949	152	576	
					975	486	751	
					772	197	961	
					580	49	680	
					592	67	854	
					1863	47	681	
					912	14	229	
					474	79	136	
					647	134	539	
					322	365	368	
					420	47	1050	
					884	81	266	
					610	24	1552	
					837	90	947	
					427	23	916	
					807	20	605	
					748	107	922	
					829	74	684	
					983	131	886	
					196	10	354	
					508	61	221	
					892	65	670	
					919	73	303	
					661	169	751	
					361	61	411	
					668	20	892	
					368	9	789	
					751	41	771	
					544	21	642	
					659	46	790	
					229	38	865	
					235	90	871	
					383	24	440	
					610	271	489	
					864	716	298	
					759	159	542	
					720	246	871	
					783	463	343	
					876	35	525	
					892	329	931	
					801	29	851	
					711	169	1045	
					731	37	55	
					548	100	436	
					9466	33	1174	
					857	513	778	
					758	13	252	
					878	138	999	
					987	37	105	
					569	129	606	
					913	1705	557	
					737	96	647	
					477	816	787	
					492	1782	780	
					1000	606	723	
					706	93	848	
					670	132	785	
					660	49	68	
					444	47	210	
					376	158	833	
					437	130	377	
					918	459	571	
					772	51	1037	
					265	8	965	
					519	283	83	
					84	39	251	
					755	12	876	
					879	1	943	
					891	36	805	
					113	269	163	
					438	23	293	
					556	37	42	
					705	24	820	
					963	454	888	
					408	1699	148	
					860	119	836	
					923	775	716	
					896	169	561	
					974	73	886	
					569	383	505	
					758	33	228	
					402	126	949	
					518	26	950	
					649	20	814	
					3003	76	738	
					750	321	846	
					652	66	872	
					609	100	877	
					536	48	897	
					609	60	963	
					311	1221	257	
					196	11	897	
					805	103	897	
					432	245	1107	
					455	2	666	
					236	100	599	
					448	32	520	
					479	133	621	
					637	84	925	
					939	423	2158	
					436	38	1059	
					916	148	878	
					936	212	633	
					752	303	696	
					510	201	1231	
					780	218	926	
					912	2	904	
					925	60	621	
					743	99	1182	
					944	7	264	
					316	25	191	
					798	37	243	
					667	71	866	
					76	117	177	
					729	35	1127	
					771	117	916	
					776	75	622	
					924	37	881	
					121	87	269	
					781	1	817	
					756	70	724	
					945	423	1020	
					697	239	976	
					750	120	388	
					1317	74	836	
					152	89	1019	
					1179	40	652	
					913	121	687	
					531	42	430	
					911	195	643	
					875	5	379	
					777	30	1161	
					1077	25	541	
					380	1447	293	
					804	44	115	
					692	71	855	
					599	310	224	
					1081	108	815	
					824	66	19	
					73	607	126	
					1375	761	313	
					956	164	312	
					457	761	854	
					780	28	73	
					675	12	1177	
					579	142	690	
					284	714	552	
					401	6	1055	
					503	214	472	
					919	49	139	
					737	38	429	
					774	48	720	
					645	65	696	
					1208	33	81	
					737	1596	411	
					749	440	47	
					2619	224	842	
					858	2862	260	
					929	43	916	
					916	79	930	
					630	43	651	
					633	32	2	
					927	288	718	
					811	196	661	
					688	79	231	
					934	14	750	
					827	68	933	
					165	82	447	
					332	175	976	
					839	30	896	
					800	36	618	
					504	49	639	
					1274	68	854	
					5033	254	118	
					191	28	545	
					15693	19	287	
					877	87	112	
					266	546	417	
					879	24	944	
					1016	371	152	
					596	197	908	
					704	106	807	
					14492	28	402	
					791	261	452	
					686	192	586	
					662	406	1149	
					711	277	942	
					656	415	683	
					920	39	795	
					1955	395	140	
					837	8	876	
					1010	52	508	
					731	45	330	
					609	10	471	
					850	49	164	
					482	225	740	
					968	99	625	
					567	159	87	
					863	31	438	
					152	62	850	
					912	35	882	
					935	81	172	
					219	914	23	
					728	41	945	
					927	466	79	
					1192	342	305	
					713	171	408	
					954	533	575	
					493	27	192	
					695	75	959	
					1589	634	65	
					894	227	797	
					734	22	125	
					1444	34	998	
					2071	87	922	
					796	151	830	
					985	127	716	
					310	330	102	
					944	148	958	
					898	90	811	
					679	858	646	
					247	115	1001	
					603	1	174	
					720	394	813	
					856	16	24	
					940	256	753	
					772	107	728	
					511	23	1046	
					282	1737	939	
					882	66	1082	
					860	23	235	
					722	104	877	
					4693	64	785	
					457	50	1013	
					649	139	992	
					358	25	812	
					729	2	187	
					87	723	682	
					702	21	397	
					629	77	785	
					3967	507	662	
					953	340	586	
					714	22	502	
					856	964	155	
					1034	457	22	
					1468	106	982	
					225	62	26	
					364	67	247	
					606	15	30	
					719	102	1058	
					725	70	178	
					906	130	214	
					687	15	838	
					544	178	390	
					1018	105	449	
					104	142	423	
					718	382	818	
					742	200	911	
					718	203	666	
					887	39	962	
					472	107	298	
					335	63	732	
					754	271	1013	
					892	47	1016	
					889	651	677	
					412	341	451	
					361	10	666	
					472	66	664	
					508	40	968	
					385	34	418	
					651	5	973	
					919	93	859	
					701	81	331	
					909	517	742	
					1267	214	513	
					371	177	363	
					494	245	229	
					666	408	363	
					432	25	271	
					891	65	776	
					943	2	895	
					957	74	360	
					773	913	574	
					760	35	921	
					860	27	931	
					350	65	997	
					708	36	789	
					816	8	850	
					587	278	623	
					1695	6	888	
					60	35	861	
					910	1480	558	
					904	636	800	
					581	837	374	
					748	11	286	
					4307	377	967	
					995	101	897	
					607	136	1035	
					239	65	1270	
					607	172	890	
					729	525	1060	
					367	18	662	
					452	280	885	
					356	153	111	
					723	9	916	
					610	458	454	
					927	29	530	
					5213	154	973	
					792	33	293	
					590	81	67	
					136	124	550	
					890	178	1017	
					764	73	993	
					328	157	924	
					759	55	899	
					2489	1264	913	
					18	126	395	
					1395	56	63	
					3387	7	208	
					1764	13	641	
					420	78	1215	
					1188	63	469	
					871	160	182	
					288	50	747	
					699	125	653	
					901	22	801	
					989	29	503	
					758	8	748	
					181	543	256	
					995	30	838	
					536	61	799	
					763	98	596	
					894	83	85	
					999	96	523	
					651	16	465	
					995	355	1023	
					548	141	453	
					865	48	171	
					594	70	170	
					128	23	385	
					939	70	849	
					638	38	703	
					339	761	115	
					645	1495	808	
					405	118	1225	
					30	39	719	
					495	43	223	
					421	713	335	
					902	116	856	
					1738	2	1057	
					656	155	947	
					734	57	882	
					376	64	639	
					1442	19	1153	
					802	72	975	
					655	69	40	
					759	96	823	
					338	115	562	
					626	155	765	
					260	36	285	
					295	979	542	
					394	125	477	
					570	21	891	
					924	63	271	
					1212	36	733	
					882	790	782	
					654	87	480	
					601	186	142	
					706	60	290	
					736	66	691	
					738	51	449	
					726	4	790	
					717	63	652	
					620	42	588	
					654	147	301	
					910	16	190	
					724	87	181	
					461	16	600	
					879	109	27	
					835	132	619	
					322	15	351	
					617	43	687	
					585	535	578	
					410	909	197	
					578	91	836	
					801	102	687	
					763	21	417	
					670	644	902	
					290	8	502	
					887	26	796	
					905	357	466	
					350	404	927	
					470	56	51	
					926	57	1065	
					388	42	941	
					668	11	1863	
					855	324	878	
					833	19	755	
					329	132	660	
					932	211	922	
					598	93	701	
					664	65	385	
					798	180	796	
					732	23	809	
					648	183	1045	
					712	115	649	
					482	60	1236	
					591	84	914	
					936	148	502	
					137	99	298	
					884	99	1478	
					306	18	328	
					387	282	1018	
					731	20	88	
					624	135	169	
					697	69	679	
					426	89	932	
					703	1896	392	
					845	64	840	
					457	27	280	
					623	75	1125	
					867	110	291	
					956	629	859	
					310	99	490	
					967	50	291	
					716	141	300	
					646	67	491	
					893	86	878	
					727	118	891	
					725	51	1100	
					584	24	928	
					486	50	677	
					537	195	909	
					737	59	706	
					511	58	887	
					670	318	365	
					755	112	991	
					373	99	1006	
					521	40	373	
					375	279	733	
					173	104	513	
					666	934	721	
					161	368	828	
					911	333	138	
					724	82	958	
					2048	77	912	
					430	905	296	
					946	44	843	
					989	73	794	
					897	13	386	
					631	63	919	
					741	348	328	
					614	114	100	
					435	67	649	
					864	22	671	
					638	53	1070	
					300	114	849	
					763	42	760	
					975	382	354	
					521	85	106	
					452	68	498	
					657	71	951	
					649	26	928	
					43	39	946	
					1229	245	1002	
					502	64	919	
					726	63	776	
					148	357	832	
					781	26	979	
					695	109	1022	
					785	29	762	
					743	227	811	
					582	971	986	
					62	30	473	
					264	17	705	
					301	368	49	
					487	118	197	
					1231	19	596	
					369	72	506	
					959	18	93	
					764	24	952	
					447	20	637	
					673	47	198	
					510	53	90	
					756	191	890	
					883	459	738	
					156	224	996	
					799	23	87	
					46	5	725	
					570	28	591	
					251	41	240	
					345	3	493	
					243	119	869	
					773	37	542	
					860	93	666	
					440	220	1190	
					467	791	51	
					532	4	374	
					747	18	459	
					555	30	199	
					827	119	402	
					191	32	989	
					658	39	656	
					894		841	
					421		239	
					428		467	
					1255		936	
					591		800	
					488		101	
					882		191	
					746		1029	
					961		665	
					603		435	
					543		78	
					965		278	
					411		608	
					711		1192	
					1084		286	
					846		414	
					379		112	
					158		705	
					760		298	
					756		335	
					360		488	
					357		811	
					352		353	
					934		791	
					999		642	
					151		175	
					975		227	
					756		737	
					964		784	
					936		451	
					564		824	
					755		864	
					620		883	
					1276		440	
					23796		862	
					915		883	
					972		882	
					965		947	
					575		286	
					47		1007	
					791		188	
					337		308	
							773	
							830	
							914	
							738	
							302	
							32	
							1027	
							973	
							633	
							710	
							706	
							771	
							521	
							986	
							893	
							939	
							639	
							185	
							581	
							309	
							619	
							853	
							741	
							521	
							973	
							355	
							1012	
							429	
							472	
							571	
							21	
							414	
							579	
							423	
							858	
							466	
							278	
							197	
							388	
							532	
							627	
							395	
							543	
							838	
							584	
							854	
							265	
							476	
							795	
							985	
							935	
							441	
							991	
							529	
							232	
							359	
							132	
							710	
							22	
							183	
							707	
							880	
							51	
							617	
							436	
							842	
							170	
							411	
							614	
							861	
							92	
							855	
							893	
							751	
							48	
							185	
							319	
							1537	
							472	
							342	
							806	
							779	
							290	
							886	
							1114	
							907	
							1047	
							726	
							882	
							592	
							1175	
							1218	
							909	
							747	
							478	
							667	
							75	
							470	
							780	
							243	
							138	
							307	
							585	
							1000	
							1159	
							426	
							215	
							350	
							230	
							872	
							833	
							195	
							433	
							289	
							519	
							818	
							160	
							879	
							111	
							1007	
							153	
							761	
							899	
							579	
							888	
							600	
							634	
							532	
							92	
							306	
							1299	
							558	
							341	
							653	
							33	
							723	
							622	
							585	
							81	
							613	
							731	
							653	
							440	
							2	
							678	
							694	
							331	
							332	
							41	
							837	
							265	
							665	
							220	
							108	
							823	
							306	
							234	
							229	
							5	
							205	
							681	
							416	
							38	
							27	
							268	
							368	
							522	
							290	
							1237	
							973	
							113	
							781	
							544	
							1044	
							78	
							347	
							655	
							752	
							34	
							847	
							792	
							109	
							704	
							729	
							508	
							463	
							277	
							656	
							475	
							307	
							592	
							934	
							1001	
							872	
							443	
							1018	
							377	
							672	
							884	
							1331	
							948	
							374	
							1433	
							77	
							187	
							790	
							520	
							812	
							140	
							369	
							152	
							62	
							485	
							730	
							152	
							446	
							917	
							242	
							835	
							189	
							373	
							117	
							1162	
							554	
							768	
							845	
							245	
							503	
							218	
							32	
							309	
							415	
							699	
							43	
							826	
							133	
							534	
							781	
							612	
							2	
							529	
							266	
							468	
							73	
							861	
							909	
							879	
							888	
							891	
							183	
							900	
							536	
							191	
							664	
							1082	
							604	
							33	
							103	
							1088	
							70	
							756	
							917	
							860	
							857	
							556	
							990	
							49	
							813	
							1068	
							915	
							896	
							642	
							1119	
							862	
							136	
							110	
							355	
							501	
							575	
							702	
							904	
							893	
							532	
							188	
							867	
							54	
							650	
							804	
							1	
							816	
							908	
							994	
							519	
							876	
							463	
							1017	
							994	
							466	
							694	
							880	
							1112	
							901	
							1132	
							845	
							483	
							755	
							612	
							41	
							435	
							26	
							254	
							16	
							921	
							709	
							228	
							896	
							422	
							850	
							145	
							789	
							892	
							841	
							511	
							788	
							462	
							768	
							500	
							705	
							476	
							911	
							574	
							235	
							589	
							584	
							791	
							461	
							112	
							628	
							675	
							121	
							779	
							17	
							529	
							101	
							426	
							599	
							750	
							515	
							918	
							1036	
							883	
							1868	
							627	
							37	
							350	
							640	
							288	
							536	
							379	
							366	
							283	
							213	
							498	
							977	
							945	
							477	
							663	
							310	
							850	
							1367	
							97	
							897	
							488	
							992	
							593	
							563	
							760	
							158	
							305	
							1289	
							752	
							539	
							546	
							230	
							661	
							927	
							35	
							991	
							733	
							595	
							283	
							444	
							626	
							910	
							851	
							896	
							846	
							182	
							904	
							157	
							842	
							858	
							559	
							843	
							1012	
							986	
							769	
							937	
							349	
							674	
							454	
							1011	
							853	
							23	
							583	
							791	
							439	
							528	
							533	
							933	
							1417	
							878	
							340	
							79	
							54	
							566	
							127	
							172	
							199	
							512	
							540	
							370	
							670	
							190	
								
