ensembl_id,gene_age,gene_Interval
ENSPTRG00000010586,1934,1768-2101
ENSPTRG00000021003,55,43-67
ENSPTRG00000000899,680,676-684
ENSPTRG00000010585,680,676-684
ENSPTRG00000030549,680,676-684
ENSPTRG00000010595,645,615-676
ENSPTRG00000010596,645,615-676
ENSPTRG00000014416,132,105-159
ENSPTRG00000047621,1,0-3
ENSPTRG00000047270,1,0-3
ENSPTRG00000044952,101,96-105
ENSPTRG00000051497,101,96-105
ENSPTRG00000030133,645,615-676
ENSPTRG00000010594,645,615-676
ENSPTRG00000034439,544,473-615
ENSPTRG00000010484,544,473-615
ENSPTRG00000010675,645,615-676
ENSPTRG00000010680,645,615-676
ENSPTRG00000010676,454,435-473
ENSPTRG00000010673,454,435-473
ENSPTRG00000007713,987,952-1023
ENSPTRG00000007712,680,676-684
ENSPTRG00000007710,987,952-1023
ENSPTRG00000007706,987,952-1023
ENSPTRG00000007548,645,615-676
ENSPTRG00000007833,1714,1660-1768
ENSPTRG00000007747,1714,1660-1768
ENSPTRG00000007720,645,615-676
ENSPTRG00000046813,645,615-676
ENSPTRG00000002934,645,615-676
ENSPTRG00000002935,1064,1023-1105
ENSPTRG00000044935,987,952-1023
ENSPTRG00000043212,454,435-473
ENSPTRG00000002939,>4290,>4290
ENSPTRG00000029726,1714,1660-1768
ENSPTRG00000002940,1714,1660-1768
ENSPTRG00000002941,544,473-615
ENSPTRG00000029720,680,676-684
ENSPTRG00000019093,680,676-684
ENSPTRG00000010393,1292,1105-1480
ENSPTRG00000052524,1292,1105-1480
ENSPTRG00000044556,1292,1105-1480
ENSPTRG00000039179,1292,1105-1480
ENSPTRG00000009628,1292,1105-1480
ENSPTRG00000003091,645,615-676
ENSPTRG00000007912,645,615-676
ENSPTRG00000020019,544,473-615
ENSPTRG00000045130,544,473-615
ENSPTRG00000052715,680,676-684
ENSPTRG00000019446,1934,1768-2101
ENSPTRG00000021168,1934,1768-2101
ENSPTRG00000020806,950,948-952
ENSPTRG00000021173,950,948-952
ENSPTRG00000020930,645,615-676
ENSPTRG00000050222,18,16-20
ENSPTRG00000020931,18,16-20
ENSPTRG00000046897,810,797-824
ENSPTRG00000021165,987,952-1023
ENSPTRG00000022912,645,615-676
ENSPTRG00000021219,>4290,>4290
ENSPTRG00000020011,544,473-615
ENSPTRG00000020012,1578,1496-1660
ENSPTRG00000030804,332,312-352
ENSPTRG00000022722,1934,1768-2101
ENSPTRG00000044295,1934,1768-2101
ENSPTRG00000009562,1578,1496-1660
ENSPTRG00000009561,645,615-676
ENSPTRG00000050081,645,615-676
ENSPTRG00000009559,645,615-676
ENSPTRG00000009557,454,435-473
ENSPTRG00000009556,544,473-615
ENSPTRG00000009566,950,948-952
ENSPTRG00000043276,950,948-952
ENSPTRG00000009544,950,948-952
ENSPTRG00000009546,1578,1496-1660
ENSPTRG00000044971,1934,1768-2101
ENSPTRG00000039382,1934,1768-2101
ENSPTRG00000033789,18,16-20
ENSPTRG00000002420,1292,1105-1480
ENSPTRG00000029908,8,7-9
ENSPTRG00000048525,950,948-952
ENSPTRG00000002244,>4290,>4290
ENSPTRG00000002243,645,615-676
ENSPTRG00000020336,645,615-676
ENSPTRG00000012693,950,948-952
ENSPTRG00000043595,1714,1660-1768
ENSPTRG00000019929,544,473-615
ENSPTRG00000002229,810,797-824
ENSPTRG00000002230,1292,1105-1480
ENSPTRG00000002235,680,676-684
ENSPTRG00000002236,>4290,>4290
ENSPTRG00000002240,>4290,>4290
ENSPTRG00000002241,987,952-1023
ENSPTRG00000020330,680,676-684
ENSPTRG00000019094,987,952-1023
ENSPTRG00000044198,987,952-1023
ENSPTRG00000049899,544,473-615
ENSPTRG00000017737,544,473-615
ENSPTRG00000017739,645,615-676
ENSPTRG00000045372,987,952-1023
ENSPTRG00000016743,987,952-1023
ENSPTRG00000016742,544,473-615
ENSPTRG00000016745,>4290,>4290
ENSPTRG00000020589,645,615-676
ENSPTRG00000020591,1578,1496-1660
ENSPTRG00000020592,950,948-952
ENSPTRG00000051216,950,948-952
ENSPTRG00000020594,544,473-615
ENSPTRG00000020595,987,952-1023
ENSPTRG00000020596,987,952-1023
ENSPTRG00000015189,987,952-1023
ENSPTRG00000021195,645,615-676
ENSPTRG00000009975,987,952-1023
ENSPTRG00000015436,544,473-615
ENSPTRG00000013052,544,473-615
ENSPTRG00000051613,645,615-676
ENSPTRG00000020309,645,615-676
ENSPTRG00000021131,78,74-82
ENSPTRG00000000591,132,105-159
ENSPTRG00000010245,132,105-159
ENSPTRG00000010445,78,74-82
ENSPTRG00000014881,70,67-74
ENSPTRG00000010444,55,43-67
ENSPTRG00000000593,132,105-159
ENSPTRG00000004632,70,67-74
ENSPTRG00000023439,70,67-74
ENSPTRG00000051327,70,67-74
ENSPTRG00000045242,70,67-74
ENSPTRG00000010519,70,67-74
ENSPTRG00000044578,55,43-67
ENSPTRG00000008322,132,105-159
ENSPTRG00000010247,36,29-43
ENSPTRG00000014780,78,74-82
ENSPTRG00000010442,36,29-43
ENSPTRG00000005652,132,105-159
ENSPTRG00000011539,132,105-159
ENSPTRG00000023216,55,43-67
ENSPTRG00000014822,132,105-159
ENSPTRG00000050141,36,29-43
ENSPTRG00000034337,36,29-43
ENSPTRG00000034308,36,29-43
ENSPTRG00000034312,36,29-43
ENSPTRG00000029120,70,67-74
ENSPTRG00000028363,78,74-82
ENSPTRG00000049327,78,74-82
ENSPTRG00000043765,78,74-82
ENSPTRG00000045355,132,105-159
ENSPTRG00000010249,55,43-67
ENSPTRG00000048039,55,43-67
ENSPTRG00000042406,132,105-159
ENSPTRG00000010907,78,74-82
ENSPTRG00000000590,132,105-159
ENSPTRG00000043640,132,105-159
ENSPTRG00000051433,132,105-159
ENSPTRG00000011403,132,105-159
ENSPTRG00000042054,12,9-16
ENSPTRG00000011117,132,105-159
ENSPTRG00000011560,132,105-159
ENSPTRG00000013177,78,74-82
ENSPTRG00000048837,55,43-67
ENSPTRG00000050215,132,105-159
ENSPTRG00000010385,132,105-159
ENSPTRG00000028870,78,74-82
ENSPTRG00000011546,55,43-67
ENSPTRG00000010820,86,82-90
ENSPTRG00000021829,101,96-105
ENSPTRG00000028292,101,96-105
ENSPTRG00000002429,132,105-159
ENSPTRG00000011097,36,29-43
ENSPTRG00000010246,132,105-159
ENSPTRG00000023219,101,96-105
ENSPTRG00000021269,132,105-159
ENSPTRG00000011582,132,105-159
ENSPTRG00000042517,132,105-159
ENSPTRG00000014779,70,67-74
ENSPTRG00000013283,132,105-159
ENSPTRG00000010896,132,105-159
ENSPTRG00000013344,55,43-67
ENSPTRG00000010886,55,43-67
ENSPTRG00000033681,950,948-952
ENSPTRG00000011163,454,435-473
ENSPTRG00000010917,645,615-676
ENSPTRG00000010989,544,473-615
ENSPTRG00000023273,>4290,>4290
ENSPTRG00000010993,>4290,>4290
ENSPTRG00000046160,680,676-684
ENSPTRG00000010936,1714,1660-1768
ENSPTRG00000011802,1714,1660-1768
ENSPTRG00000011136,132,105-159
ENSPTRG00000022583,987,952-1023
ENSPTRG00000011007,1714,1660-1768
ENSPTRG00000011006,1714,1660-1768
ENSPTRG00000011005,1934,1768-2101
ENSPTRG00000015570,>4290,>4290
ENSPTRG00000015571,544,473-615
ENSPTRG00000052792,645,615-676
ENSPTRG00000015782,645,615-676
ENSPTRG00000050773,645,615-676
ENSPTRG00000046924,645,615-676
ENSPTRG00000028425,987,952-1023
ENSPTRG00000052674,18,16-20
ENSPTRG00000042965,18,16-20
ENSPTRG00000019531,645,615-676
ENSPTRG00000019534,810,797-824
ENSPTRG00000047764,810,797-824
ENSPTRG00000044826,810,797-824
ENSPTRG00000051452,810,797-824
ENSPTRG00000049490,>4290,>4290
ENSPTRG00000019276,>4290,>4290
ENSPTRG00000019277,>4290,>4290
ENSPTRG00000050345,>4290,>4290
ENSPTRG00000001590,544,473-615
ENSPTRG00000001233,544,473-615
ENSPTRG00000009702,544,473-615
ENSPTRG00000001593,544,473-615
ENSPTRG00000001523,544,473-615
ENSPTRG00000009539,544,473-615
ENSPTRG00000049962,544,473-615
ENSPTRG00000001588,544,473-615
ENSPTRG00000015586,544,473-615
ENSPTRG00000015582,1934,1768-2101
ENSPTRG00000050532,1934,1768-2101
ENSPTRG00000015579,>4290,>4290
ENSPTRG00000015578,987,952-1023
ENSPTRG00000022830,>4290,>4290
ENSPTRG00000015537,544,473-615
ENSPTRG00000015539,987,952-1023
ENSPTRG00000015540,950,948-952
ENSPTRG00000030092,645,615-676
ENSPTRG00000015543,645,615-676
ENSPTRG00000052751,454,435-473
ENSPTRG00000015546,886,824-948
ENSPTRG00000015548,1578,1496-1660
ENSPTRG00000015549,645,615-676
ENSPTRG00000015550,680,676-684
ENSPTRG00000015551,680,676-684
ENSPTRG00000015553,680,676-684
ENSPTRG00000013901,>4290,>4290
ENSPTRG00000015182,544,473-615
ENSPTRG00000004141,1714,1660-1768
ENSPTRG00000004496,1714,1660-1768
ENSPTRG00000004495,1714,1660-1768
ENSPTRG00000050904,>4290,>4290
ENSPTRG00000049624,950,948-952
ENSPTRG00000004280,987,952-1023
ENSPTRG00000010959,544,473-615
ENSPTRG00000010961,1292,1105-1480
ENSPTRG00000010964,1292,1105-1480
ENSPTRG00000008547,>4290,>4290
ENSPTRG00000047506,544,473-615
ENSPTRG00000008542,>4290,>4290
ENSPTRG00000008535,>4290,>4290
ENSPTRG00000008642,645,615-676
ENSPTRG00000008643,645,615-676
ENSPTRG00000008644,645,615-676
ENSPTRG00000008511,1714,1660-1768
ENSPTRG00000008926,1714,1660-1768
ENSPTRG00000049077,544,473-615
ENSPTRG00000009059,680,676-684
ENSPTRG00000009057,680,676-684
ENSPTRG00000009054,987,952-1023
ENSPTRG00000008936,886,824-948
ENSPTRG00000008933,645,615-676
ENSPTRG00000008931,544,473-615
ENSPTRG00000004058,544,473-615
ENSPTRG00000004063,1714,1660-1768
ENSPTRG00000005576,1714,1660-1768
ENSPTRG00000003297,1714,1660-1768
ENSPTRG00000003288,645,615-676
ENSPTRG00000015117,645,615-676
ENSPTRG00000003204,987,952-1023
ENSPTRG00000001565,987,952-1023
ENSPTRG00000004368,987,952-1023
ENSPTRG00000004350,987,952-1023
ENSPTRG00000004351,680,676-684
ENSPTRG00000008970,1488,1480-1496
ENSPTRG00000009441,1488,1480-1496
ENSPTRG00000009436,1488,1480-1496
ENSPTRG00000045893,645,615-676
ENSPTRG00000007776,680,676-684
ENSPTRG00000007770,680,676-684
ENSPTRG00000007888,987,952-1023
ENSPTRG00000045676,987,952-1023
ENSPTRG00000007910,1578,1496-1660
ENSPTRG00000045995,987,952-1023
ENSPTRG00000007881,987,952-1023
ENSPTRG00000007588,987,952-1023
ENSPTRG00000007591,987,952-1023
ENSPTRG00000007610,544,473-615
ENSPTRG00000007526,544,473-615
ENSPTRG00000007525,>4290,>4290
ENSPTRG00000023084,645,615-676
ENSPTRG00000007723,>4290,>4290
ENSPTRG00000007528,>4290,>4290
ENSPTRG00000007529,>4290,>4290
ENSPTRG00000010492,987,952-1023
ENSPTRG00000010493,810,797-824
ENSPTRG00000010506,454,435-473
ENSPTRG00000010505,1934,1768-2101
ENSPTRG00000010466,1292,1105-1480
ENSPTRG00000010468,544,473-615
ENSPTRG00000042809,645,615-676
ENSPTRG00000041995,645,615-676
ENSPTRG00000047876,987,952-1023
ENSPTRG00000010461,987,952-1023
ENSPTRG00000010460,987,952-1023
ENSPTRG00000040877,454,435-473
ENSPTRG00000010459,454,435-473
ENSPTRG00000010453,454,435-473
ENSPTRG00000010617,645,615-676
ENSPTRG00000010395,987,952-1023
ENSPTRG00000010397,544,473-615
ENSPTRG00000039245,101,96-105
ENSPTRG00000038958,101,96-105
ENSPTRG00000013464,101,96-105
ENSPTRG00000010747,1934,1768-2101
ENSPTRG00000012367,645,615-676
ENSPTRG00000001612,680,676-684
ENSPTRG00000010746,544,473-615
ENSPTRG00000010677,544,473-615
ENSPTRG00000008313,544,473-615
ENSPTRG00000049073,645,615-676
ENSPTRG00000010589,645,615-676
ENSPTRG00000010588,645,615-676
ENSPTRG00000010481,645,615-676
ENSPTRG00000010593,645,615-676
ENSPTRG00000043438,645,615-676
ENSPTRG00000009768,1292,1105-1480
ENSPTRG00000009401,1292,1105-1480
ENSPTRG00000043355,987,952-1023
ENSPTRG00000009809,987,952-1023
ENSPTRG00000009810,987,952-1023
ENSPTRG00000009811,987,952-1023
ENSPTRG00000009812,454,435-473
ENSPTRG00000008743,454,435-473
ENSPTRG00000009765,544,473-615
ENSPTRG00000004730,645,615-676
ENSPTRG00000009767,645,615-676
ENSPTRG00000009672,168,159-177
ENSPTRG00000006747,168,159-177
ENSPTRG00000009718,645,615-676
ENSPTRG00000002042,>4290,>4290
ENSPTRG00000009777,>4290,>4290
ENSPTRG00000009744,>4290,>4290
ENSPTRG00000008830,>4290,>4290
ENSPTRG00000031310,987,952-1023
ENSPTRG00000046326,987,952-1023
ENSPTRG00000007647,>4290,>4290
ENSPTRG00000007649,987,952-1023
ENSPTRG00000007650,987,952-1023
ENSPTRG00000007716,987,952-1023
ENSPTRG00000007714,645,615-676
ENSPTRG00000007711,987,952-1023
ENSPTRG00000007708,>4290,>4290
ENSPTRG00000046129,>4290,>4290
ENSPTRG00000052771,987,952-1023
ENSPTRG00000020114,987,952-1023
ENSPTRG00000007834,987,952-1023
ENSPTRG00000006051,454,435-473
ENSPTRG00000046605,454,435-473
ENSPTRG00000051928,645,615-676
ENSPTRG00000007876,>4290,>4290
ENSPTRG00000044404,>4290,>4290
ENSPTRG00000007857,886,824-948
ENSPTRG00000045498,1578,1496-1660
ENSPTRG00000052503,1578,1496-1660
ENSPTRG00000017999,1578,1496-1660
ENSPTRG00000028666,4,3-7
ENSPTRG00000050467,4,3-7
ENSPTRG00000044523,70,67-74
ENSPTRG00000051890,70,67-74
ENSPTRG00000044208,12,9-16
ENSPTRG00000046750,454,435-473
ENSPTRG00000051080,454,435-473
ENSPTRG00000009555,454,435-473
ENSPTRG00000009736,987,952-1023
ENSPTRG00000009733,645,615-676
ENSPTRG00000007899,886,824-948
ENSPTRG00000042035,168,159-177
ENSPTRG00000052006,332,312-352
ENSPTRG00000046230,1,0-3
ENSPTRG00000046816,168,159-177
ENSPTRG00000042996,168,159-177
ENSPTRG00000009406,382,352-413
ENSPTRG00000047054,132,105-159
ENSPTRG00000049270,132,105-159
ENSPTRG00000039502,55,43-67
ENSPTRG00000009420,18,16-20
ENSPTRG00000049850,18,16-20
ENSPTRG00000009439,18,16-20
ENSPTRG00000030829,36,29-43
ENSPTRG00000009455,36,29-43
ENSPTRG00000009464,680,676-684
ENSPTRG00000009053,680,676-684
ENSPTRG00000046869,424,413-435
ENSPTRG00000009024,424,413-435
ENSPTRG00000009023,132,105-159
ENSPTRG00000009022,544,473-615
ENSPTRG00000039969,544,473-615
ENSPTRG00000009011,544,473-615
ENSPTRG00000009004,244,177-312
ENSPTRG00000043899,36,29-43
ENSPTRG00000009002,244,177-312
ENSPTRG00000008999,244,177-312
ENSPTRG00000008967,132,105-159
ENSPTRG00000018999,55,43-67
ENSPTRG00000001037,168,159-177
ENSPTRG00000001038,168,159-177
ENSPTRG00000001045,544,473-615
ENSPTRG00000030434,168,159-177
ENSPTRG00000045937,454,435-473
ENSPTRG00000045569,12,9-16
ENSPTRG00000049151,4,3-7
ENSPTRG00000012452,382,352-413
ENSPTRG00000041287,101,96-105
ENSPTRG00000031237,4,3-7
ENSPTRG00000044737,12,9-16
ENSPTRG00000005736,382,352-413
ENSPTRG00000005759,382,352-413
ENSPTRG00000005779,244,177-312
ENSPTRG00000009961,244,177-312
ENSPTRG00000009966,132,105-159
ENSPTRG00000009967,168,159-177
ENSPTRG00000047230,101,96-105
ENSPTRG00000009969,168,159-177
ENSPTRG00000009970,168,159-177
ENSPTRG00000044967,544,473-615
ENSPTRG00000041894,544,473-615
ENSPTRG00000001377,544,473-615
ENSPTRG00000001412,544,473-615
ENSPTRG00000001468,382,352-413
ENSPTRG00000001476,382,352-413
ENSPTRG00000001480,168,159-177
ENSPTRG00000001485,382,352-413
ENSPTRG00000048338,382,352-413
ENSPTRG00000047191,382,352-413
ENSPTRG00000010025,244,177-312
ENSPTRG00000045159,168,159-177
ENSPTRG00000010085,168,159-177
ENSPTRG00000045927,132,105-159
ENSPTRG00000024181,132,105-159
ENSPTRG00000043415,244,177-312
ENSPTRG00000010090,244,177-312
ENSPTRG00000043105,244,177-312
ENSPTRG00000023897,244,177-312
ENSPTRG00000010100,86,82-90
ENSPTRG00000043973,86,82-90
ENSPTRG00000018611,454,435-473
ENSPTRG00000047246,544,473-615
ENSPTRG00000018670,544,473-615
ENSPTRG00000044606,544,473-615
ENSPTRG00000018724,244,177-312
ENSPTRG00000018725,332,312-352
ENSPTRG00000016273,382,352-413
ENSPTRG00000016272,424,413-435
ENSPTRG00000016264,424,413-435
ENSPTRG00000016261,424,413-435
ENSPTRG00000016254,424,413-435
ENSPTRG00000016253,680,676-684
ENSPTRG00000016233,168,159-177
ENSPTRG00000047058,168,159-177
ENSPTRG00000016200,382,352-413
ENSPTRG00000016197,168,159-177
ENSPTRG00000017038,382,352-413
ENSPTRG00000045810,25,20-29
ENSPTRG00000043891,36,29-43
ENSPTRG00000016999,36,29-43
ENSPTRG00000016993,332,312-352
ENSPTRG00000045253,4,3-7
ENSPTRG00000052673,4,3-7
ENSPTRG00000049140,4,3-7
ENSPTRG00000050889,4,3-7
ENSPTRG00000012219,55,43-67
ENSPTRG00000042800,55,43-67
ENSPTRG00000045038,55,43-67
ENSPTRG00000047497,1,0-3
ENSPTRG00000029744,382,352-413
ENSPTRG00000049707,382,352-413
ENSPTRG00000029704,132,105-159
ENSPTRG00000004877,18,16-20
ENSPTRG00000004881,168,159-177
ENSPTRG00000004904,168,159-177
ENSPTRG00000004911,168,159-177
ENSPTRG00000004969,382,352-413
ENSPTRG00000004974,382,352-413
ENSPTRG00000004975,382,352-413
ENSPTRG00000004976,382,352-413
ENSPTRG00000004979,382,352-413
ENSPTRG00000051265,382,352-413
ENSPTRG00000020404,382,352-413
ENSPTRG00000004982,382,352-413
ENSPTRG00000004983,382,352-413
ENSPTRG00000004984,382,352-413
ENSPTRG00000004987,382,352-413
ENSPTRG00000046630,382,352-413
ENSPTRG00000004988,382,352-413
ENSPTRG00000004990,382,352-413
ENSPTRG00000004991,382,352-413
ENSPTRG00000004992,382,352-413
ENSPTRG00000004993,382,352-413
ENSPTRG00000004994,382,352-413
ENSPTRG00000006401,382,352-413
ENSPTRG00000052721,382,352-413
ENSPTRG00000022107,544,473-615
ENSPTRG00000034345,544,473-615
ENSPTRG00000009876,168,159-177
ENSPTRG00000030268,544,473-615
ENSPTRG00000014792,244,177-312
ENSPTRG00000044761,382,352-413
ENSPTRG00000014764,382,352-413
ENSPTRG00000014762,382,352-413
ENSPTRG00000014755,424,413-435
ENSPTRG00000001967,168,159-177
ENSPTRG00000041487,168,159-177
ENSPTRG00000030260,132,105-159
ENSPTRG00000023151,382,352-413
ENSPTRG00000001720,382,352-413
ENSPTRG00000050785,382,352-413
ENSPTRG00000001692,382,352-413
ENSPTRG00000052336,382,352-413
ENSPTRG00000001687,382,352-413
ENSPTRG00000020762,382,352-413
ENSPTRG00000046546,132,105-159
ENSPTRG00000049902,132,105-159
ENSPTRG00000029245,132,105-159
ENSPTRG00000021005,886,824-948
ENSPTRG00000047815,886,824-948
ENSPTRG00000020755,382,352-413
ENSPTRG00000039132,93,90-96
ENSPTRG00000005194,132,105-159
ENSPTRG00000005187,1578,1496-1660
ENSPTRG00000047837,332,312-352
ENSPTRG00000005185,332,312-352
ENSPTRG00000005132,382,352-413
ENSPTRG00000005112,382,352-413
ENSPTRG00000049588,1,0-3
ENSPTRG00000005093,1,0-3
ENSPTRG00000046892,132,105-159
ENSPTRG00000005058,>4290,>4290
ENSPTRG00000050643,101,96-105
ENSPTRG00000048341,168,159-177
ENSPTRG00000047388,168,159-177
ENSPTRG00000050174,168,159-177
ENSPTRG00000012957,244,177-312
ENSPTRG00000012953,244,177-312
ENSPTRG00000012952,886,824-948
ENSPTRG00000012942,886,824-948
ENSPTRG00000012940,645,615-676
ENSPTRG00000038735,645,615-676
ENSPTRG00000012908,168,159-177
ENSPTRG00000012904,168,159-177
ENSPTRG00000012855,244,177-312
ENSPTRG00000013319,132,105-159
ENSPTRG00000013293,18,16-20
ENSPTRG00000013289,18,16-20
ENSPTRG00000013277,168,159-177
ENSPTRG00000013275,454,435-473
ENSPTRG00000013269,382,352-413
ENSPTRG00000018544,645,615-676
ENSPTRG00000051306,382,352-413
ENSPTRG00000022774,382,352-413
ENSPTRG00000018532,680,676-684
ENSPTRG00000029052,680,676-684
ENSPTRG00000012824,680,676-684
ENSPTRG00000012814,680,676-684
ENSPTRG00000012801,886,824-948
ENSPTRG00000022953,382,352-413
ENSPTRG00000012740,382,352-413
ENSPTRG00000021231,244,177-312
ENSPTRG00000021242,544,473-615
ENSPTRG00000021253,168,159-177
ENSPTRG00000021260,168,159-177
ENSPTRG00000021280,168,159-177
ENSPTRG00000021281,168,159-177
ENSPTRG00000021285,950,948-952
ENSPTRG00000042989,332,312-352
ENSPTRG00000021287,332,312-352
ENSPTRG00000052346,332,312-352
ENSPTRG00000023567,680,676-684
ENSPTRG00000001213,680,676-684
ENSPTRG00000015262,680,676-684
ENSPTRG00000015263,810,797-824
ENSPTRG00000015264,>4290,>4290
ENSPTRG00000015267,544,473-615
ENSPTRG00000015268,645,615-676
ENSPTRG00000015269,680,676-684
ENSPTRG00000001225,645,615-676
ENSPTRG00000043079,645,615-676
ENSPTRG00000001223,1488,1480-1496
ENSPTRG00000001222,680,676-684
ENSPTRG00000013891,680,676-684
ENSPTRG00000022157,544,473-615
ENSPTRG00000013889,1714,1660-1768
ENSPTRG00000001148,680,676-684
ENSPTRG00000001147,950,948-952
ENSPTRG00000017670,645,615-676
ENSPTRG00000013071,645,615-676
ENSPTRG00000043239,>4290,>4290
ENSPTRG00000048818,>4290,>4290
ENSPTRG00000001154,544,473-615
ENSPTRG00000021645,544,473-615
ENSPTRG00000022475,8,7-9
ENSPTRG00000044234,>4290,>4290
ENSPTRG00000051528,>4290,>4290
ENSPTRG00000021681,>4290,>4290
ENSPTRG00000021680,>4290,>4290
ENSPTRG00000021679,886,824-948
ENSPTRG00000044705,8,7-9
ENSPTRG00000021676,810,797-824
ENSPTRG00000021675,810,797-824
ENSPTRG00000021673,544,473-615
ENSPTRG00000023831,680,676-684
ENSPTRG00000021667,454,435-473
ENSPTRG00000028318,645,615-676
ENSPTRG00000021663,544,473-615
ENSPTRG00000021658,645,615-676
ENSPTRG00000021656,645,615-676
ENSPTRG00000005847,645,615-676
ENSPTRG00000005966,810,797-824
ENSPTRG00000005971,1064,1023-1105
ENSPTRG00000005973,544,473-615
ENSPTRG00000017300,>4290,>4290
ENSPTRG00000005976,1714,1660-1768
ENSPTRG00000011758,>4290,>4290
ENSPTRG00000005977,1934,1768-2101
ENSPTRG00000005979,987,952-1023
ENSPTRG00000005982,645,615-676
ENSPTRG00000005983,544,473-615
ENSPTRG00000012613,645,615-676
ENSPTRG00000012614,645,615-676
ENSPTRG00000045171,544,473-615
ENSPTRG00000012616,645,615-676
ENSPTRG00000012617,645,615-676
ENSPTRG00000001178,>4290,>4290
ENSPTRG00000012619,645,615-676
ENSPTRG00000042880,645,615-676
ENSPTRG00000012620,645,615-676
ENSPTRG00000012621,645,615-676
ENSPTRG00000048906,950,948-952
ENSPTRG00000012624,544,473-615
ENSPTRG00000029149,886,824-948
ENSPTRG00000022865,987,952-1023
ENSPTRG00000012630,544,473-615
ENSPTRG00000012632,544,473-615
ENSPTRG00000012634,680,676-684
ENSPTRG00000012637,680,676-684
ENSPTRG00000012639,454,435-473
ENSPTRG00000012640,544,473-615
ENSPTRG00000012642,454,435-473
ENSPTRG00000012645,645,615-676
ENSPTRG00000052599,544,473-615
ENSPTRG00000012647,544,473-615
ENSPTRG00000048207,>4290,>4290
ENSPTRG00000012650,>4290,>4290
ENSPTRG00000051545,>4290,>4290
ENSPTRG00000012652,>4290,>4290
ENSPTRG00000045805,950,948-952
ENSPTRG00000012653,544,473-615
ENSPTRG00000012655,886,824-948
ENSPTRG00000012659,1488,1480-1496
ENSPTRG00000012660,1292,1105-1480
ENSPTRG00000012662,1292,1105-1480
ENSPTRG00000012663,645,615-676
ENSPTRG00000012665,544,473-615
ENSPTRG00000012666,645,615-676
ENSPTRG00000012667,886,824-948
ENSPTRG00000043464,382,352-413
ENSPTRG00000012672,645,615-676
ENSPTRG00000051862,645,615-676
ENSPTRG00000012677,645,615-676
ENSPTRG00000012680,1714,1660-1768
ENSPTRG00000051577,12,9-16
ENSPTRG00000012687,680,676-684
ENSPTRG00000012688,987,952-1023
ENSPTRG00000012800,454,435-473
ENSPTRG00000045763,78,74-82
ENSPTRG00000012846,1292,1105-1480
ENSPTRG00000012844,645,615-676
ENSPTRG00000003046,645,615-676
ENSPTRG00000003044,645,615-676
ENSPTRG00000003043,645,615-676
ENSPTRG00000003042,645,615-676
ENSPTRG00000003041,950,948-952
ENSPTRG00000000670,1714,1660-1768
ENSPTRG00000003031,544,473-615
ENSPTRG00000003030,645,615-676
ENSPTRG00000049383,1934,1768-2101
ENSPTRG00000003028,1934,1768-2101
ENSPTRG00000023167,1934,1768-2101
ENSPTRG00000003027,645,615-676
ENSPTRG00000045403,645,615-676
ENSPTRG00000047546,>4290,>4290
ENSPTRG00000044868,>4290,>4290
ENSPTRG00000052746,>4290,>4290
ENSPTRG00000046925,645,615-676
ENSPTRG00000003020,645,615-676
ENSPTRG00000003019,680,676-684
ENSPTRG00000003018,680,676-684
ENSPTRG00000045047,544,473-615
ENSPTRG00000030740,544,473-615
ENSPTRG00000009607,680,676-684
ENSPTRG00000009605,544,473-615
ENSPTRG00000030786,680,676-684
ENSPTRG00000009588,645,615-676
ENSPTRG00000009590,544,473-615
ENSPTRG00000009589,645,615-676
ENSPTRG00000009671,101,96-105
ENSPTRG00000009673,101,96-105
ENSPTRG00000049973,1934,1768-2101
ENSPTRG00000007790,55,43-67
ENSPTRG00000049012,8,7-9
ENSPTRG00000047476,8,7-9
ENSPTRG00000045806,8,7-9
ENSPTRG00000040923,544,473-615
ENSPTRG00000041886,544,473-615
ENSPTRG00000009621,680,676-684
ENSPTRG00000009622,886,824-948
ENSPTRG00000009625,886,824-948
ENSPTRG00000046138,454,435-473
ENSPTRG00000015857,454,435-473
ENSPTRG00000009215,544,473-615
ENSPTRG00000009300,1714,1660-1768
ENSPTRG00000009070,950,948-952
ENSPTRG00000009102,987,952-1023
ENSPTRG00000034405,645,615-676
ENSPTRG00000009273,645,615-676
ENSPTRG00000009274,645,615-676
ENSPTRG00000047862,544,473-615
ENSPTRG00000009311,544,473-615
ENSPTRG00000045288,987,952-1023
ENSPTRG00000009315,987,952-1023
ENSPTRG00000046868,645,615-676
ENSPTRG00000009314,645,615-676
ENSPTRG00000009617,645,615-676
ENSPTRG00000029896,645,615-676
ENSPTRG00000002497,645,615-676
ENSPTRG00000018785,645,615-676
ENSPTRG00000018172,645,615-676
ENSPTRG00000018173,645,615-676
ENSPTRG00000018174,544,473-615
ENSPTRG00000009551,1578,1496-1660
ENSPTRG00000009552,645,615-676
ENSPTRG00000009619,950,948-952
ENSPTRG00000051390,645,615-676
ENSPTRG00000009603,886,824-948
ENSPTRG00000023234,1934,1768-2101
ENSPTRG00000045863,18,16-20
ENSPTRG00000009600,645,615-676
ENSPTRG00000007757,950,948-952
ENSPTRG00000008794,645,615-676
ENSPTRG00000008790,1934,1768-2101
ENSPTRG00000043428,950,948-952
ENSPTRG00000009391,645,615-676
ENSPTRG00000009393,645,615-676
ENSPTRG00000009260,645,615-676
